step,return,config
75048,19.0,PPO-LSTM / CartPole-Masked (POMDP)
75072,26.0,PPO-LSTM / CartPole-Masked (POMDP)
75144,31.0,PPO-LSTM / CartPole-Masked (POMDP)
75160,17.0,PPO-LSTM / CartPole-Masked (POMDP)
75168,15.0,PPO-LSTM / CartPole-Masked (POMDP)
75168,14.0,PPO-LSTM / CartPole-Masked (POMDP)
75176,29.0,PPO-LSTM / CartPole-Masked (POMDP)
75208,20.0,PPO-LSTM / CartPole-Masked (POMDP)
75224,24.0,PPO-LSTM / CartPole-Masked (POMDP)
75296,14.0,PPO-LSTM / CartPole-Masked (POMDP)
75304,19.0,PPO-LSTM / CartPole-Masked (POMDP)
75312,17.0,PPO-LSTM / CartPole-Masked (POMDP)
75320,30.0,PPO-LSTM / CartPole-Masked (POMDP)
75360,24.0,PPO-LSTM / CartPole-Masked (POMDP)
75400,10.0,PPO-LSTM / CartPole-Masked (POMDP)
75400,11.0,PPO-LSTM / CartPole-Masked (POMDP)
75448,15.0,PPO-LSTM / CartPole-Masked (POMDP)
75448,27.0,PPO-LSTM / CartPole-Masked (POMDP)
75448,29.0,PPO-LSTM / CartPole-Masked (POMDP)
75464,36.0,PPO-LSTM / CartPole-Masked (POMDP)
75512,13.0,PPO-LSTM / CartPole-Masked (POMDP)
75528,28.0,PPO-LSTM / CartPole-Masked (POMDP)
75560,19.0,PPO-LSTM / CartPole-Masked (POMDP)
75560,13.0,PPO-LSTM / CartPole-Masked (POMDP)
75584,14.0,PPO-LSTM / CartPole-Masked (POMDP)
75616,20.0,PPO-LSTM / CartPole-Masked (POMDP)
75616,31.0,PPO-LSTM / CartPole-Masked (POMDP)
75640,15.0,PPO-LSTM / CartPole-Masked (POMDP)
75648,10.0,PPO-LSTM / CartPole-Masked (POMDP)
75672,27.0,PPO-LSTM / CartPole-Masked (POMDP)
75712,18.0,PPO-LSTM / CartPole-Masked (POMDP)
75736,25.0,PPO-LSTM / CartPole-Masked (POMDP)
75744,19.0,PPO-LSTM / CartPole-Masked (POMDP)
75768,15.0,PPO-LSTM / CartPole-Masked (POMDP)
75776,19.0,PPO-LSTM / CartPole-Masked (POMDP)
75776,19.0,PPO-LSTM / CartPole-Masked (POMDP)
75792,17.0,PPO-LSTM / CartPole-Masked (POMDP)
75816,12.0,PPO-LSTM / CartPole-Masked (POMDP)
75872,16.0,PPO-LSTM / CartPole-Masked (POMDP)
75872,15.0,PPO-LSTM / CartPole-Masked (POMDP)
75896,15.0,PPO-LSTM / CartPole-Masked (POMDP)
75904,15.0,PPO-LSTM / CartPole-Masked (POMDP)
75904,28.0,PPO-LSTM / CartPole-Masked (POMDP)
75936,17.0,PPO-LSTM / CartPole-Masked (POMDP)
75968,18.0,PPO-LSTM / CartPole-Masked (POMDP)
76032,19.0,PPO-LSTM / CartPole-Masked (POMDP)
76040,17.0,PPO-LSTM / CartPole-Masked (POMDP)
76048,17.0,PPO-LSTM / CartPole-Masked (POMDP)
76056,14.0,PPO-LSTM / CartPole-Masked (POMDP)
76064,23.0,PPO-LSTM / CartPole-Masked (POMDP)
76120,10.0,PPO-LSTM / CartPole-Masked (POMDP)
76128,43.0,PPO-LSTM / CartPole-Masked (POMDP)
76136,9.0,PPO-LSTM / CartPole-Masked (POMDP)
76192,15.0,PPO-LSTM / CartPole-Masked (POMDP)
76200,36.0,PPO-LSTM / CartPole-Masked (POMDP)
76232,22.0,PPO-LSTM / CartPole-Masked (POMDP)
76232,23.0,PPO-LSTM / CartPole-Masked (POMDP)
76264,36.0,PPO-LSTM / CartPole-Masked (POMDP)
76288,20.0,PPO-LSTM / CartPole-Masked (POMDP)
76296,19.0,PPO-LSTM / CartPole-Masked (POMDP)
76312,13.0,PPO-LSTM / CartPole-Masked (POMDP)
76360,11.0,PPO-LSTM / CartPole-Masked (POMDP)
76368,21.0,PPO-LSTM / CartPole-Masked (POMDP)
76440,9.0,PPO-LSTM / CartPole-Masked (POMDP)
76464,20.0,PPO-LSTM / CartPole-Masked (POMDP)
76480,13.0,PPO-LSTM / CartPole-Masked (POMDP)
76488,31.0,PPO-LSTM / CartPole-Masked (POMDP)
76512,27.0,PPO-LSTM / CartPole-Masked (POMDP)
76552,10.0,PPO-LSTM / CartPole-Masked (POMDP)
76552,39.0,PPO-LSTM / CartPole-Masked (POMDP)
76560,30.0,PPO-LSTM / CartPole-Masked (POMDP)
76592,13.0,PPO-LSTM / CartPole-Masked (POMDP)
76632,62.0,PPO-LSTM / CartPole-Masked (POMDP)
76640,10.0,PPO-LSTM / CartPole-Masked (POMDP)
76688,16.0,PPO-LSTM / CartPole-Masked (POMDP)
76704,23.0,PPO-LSTM / CartPole-Masked (POMDP)
76752,38.0,PPO-LSTM / CartPole-Masked (POMDP)
76784,27.0,PPO-LSTM / CartPole-Masked (POMDP)
76792,19.0,PPO-LSTM / CartPole-Masked (POMDP)
76800,38.0,PPO-LSTM / CartPole-Masked (POMDP)
76856,32.0,PPO-LSTM / CartPole-Masked (POMDP)
76864,13.0,PPO-LSTM / CartPole-Masked (POMDP)
76904,24.0,PPO-LSTM / CartPole-Masked (POMDP)
76928,35.0,PPO-LSTM / CartPole-Masked (POMDP)
76936,9.0,PPO-LSTM / CartPole-Masked (POMDP)
76944,18.0,PPO-LSTM / CartPole-Masked (POMDP)
76968,20.0,PPO-LSTM / CartPole-Masked (POMDP)
76976,35.0,PPO-LSTM / CartPole-Masked (POMDP)
77016,13.0,PPO-LSTM / CartPole-Masked (POMDP)
77024,29.0,PPO-LSTM / CartPole-Masked (POMDP)
77072,25.0,PPO-LSTM / CartPole-Masked (POMDP)
77088,17.0,PPO-LSTM / CartPole-Masked (POMDP)
77096,15.0,PPO-LSTM / CartPole-Masked (POMDP)
77104,20.0,PPO-LSTM / CartPole-Masked (POMDP)
77112,22.0,PPO-LSTM / CartPole-Masked (POMDP)
77120,17.0,PPO-LSTM / CartPole-Masked (POMDP)
77136,14.0,PPO-LSTM / CartPole-Masked (POMDP)
77152,9.0,PPO-LSTM / CartPole-Masked (POMDP)
77176,18.0,PPO-LSTM / CartPole-Masked (POMDP)
77192,12.0,PPO-LSTM / CartPole-Masked (POMDP)
77208,11.0,PPO-LSTM / CartPole-Masked (POMDP)
77224,15.0,PPO-LSTM / CartPole-Masked (POMDP)
77248,15.0,PPO-LSTM / CartPole-Masked (POMDP)
77264,13.0,PPO-LSTM / CartPole-Masked (POMDP)
77312,10.0,PPO-LSTM / CartPole-Masked (POMDP)
77312,21.0,PPO-LSTM / CartPole-Masked (POMDP)
77336,17.0,PPO-LSTM / CartPole-Masked (POMDP)
77344,29.0,PPO-LSTM / CartPole-Masked (POMDP)
77352,21.0,PPO-LSTM / CartPole-Masked (POMDP)
77352,12.0,PPO-LSTM / CartPole-Masked (POMDP)
77368,12.0,PPO-LSTM / CartPole-Masked (POMDP)
77408,24.0,PPO-LSTM / CartPole-Masked (POMDP)
77456,14.0,PPO-LSTM / CartPole-Masked (POMDP)
77456,12.0,PPO-LSTM / CartPole-Masked (POMDP)
77480,20.0,PPO-LSTM / CartPole-Masked (POMDP)
77488,17.0,PPO-LSTM / CartPole-Masked (POMDP)
77488,14.0,PPO-LSTM / CartPole-Masked (POMDP)
77496,17.0,PPO-LSTM / CartPole-Masked (POMDP)
77520,13.0,PPO-LSTM / CartPole-Masked (POMDP)
77568,13.0,PPO-LSTM / CartPole-Masked (POMDP)
77584,11.0,PPO-LSTM / CartPole-Masked (POMDP)
77592,16.0,PPO-LSTM / CartPole-Masked (POMDP)
77600,35.0,PPO-LSTM / CartPole-Masked (POMDP)
77608,15.0,PPO-LSTM / CartPole-Masked (POMDP)
77632,16.0,PPO-LSTM / CartPole-Masked (POMDP)
77648,19.0,PPO-LSTM / CartPole-Masked (POMDP)
77672,10.0,PPO-LSTM / CartPole-Masked (POMDP)
77712,13.0,PPO-LSTM / CartPole-Masked (POMDP)
77712,12.0,PPO-LSTM / CartPole-Masked (POMDP)
77736,17.0,PPO-LSTM / CartPole-Masked (POMDP)
77752,28.0,PPO-LSTM / CartPole-Masked (POMDP)
77768,24.0,PPO-LSTM / CartPole-Masked (POMDP)
77784,18.0,PPO-LSTM / CartPole-Masked (POMDP)
77816,12.0,PPO-LSTM / CartPole-Masked (POMDP)
77856,17.0,PPO-LSTM / CartPole-Masked (POMDP)
77856,22.0,PPO-LSTM / CartPole-Masked (POMDP)
77880,28.0,PPO-LSTM / CartPole-Masked (POMDP)
77880,15.0,PPO-LSTM / CartPole-Masked (POMDP)
77896,19.0,PPO-LSTM / CartPole-Masked (POMDP)
77896,15.0,PPO-LSTM / CartPole-Masked (POMDP)
78008,23.0,PPO-LSTM / CartPole-Masked (POMDP)
78032,18.0,PPO-LSTM / CartPole-Masked (POMDP)
78048,23.0,PPO-LSTM / CartPole-Masked (POMDP)
78048,23.0,PPO-LSTM / CartPole-Masked (POMDP)
78080,36.0,PPO-LSTM / CartPole-Masked (POMDP)
78088,23.0,PPO-LSTM / CartPole-Masked (POMDP)
78152,31.0,PPO-LSTM / CartPole-Masked (POMDP)
78176,20.0,PPO-LSTM / CartPole-Masked (POMDP)
78184,37.0,PPO-LSTM / CartPole-Masked (POMDP)
78200,18.0,PPO-LSTM / CartPole-Masked (POMDP)
78296,13.0,PPO-LSTM / CartPole-Masked (POMDP)
78304,26.0,PPO-LSTM / CartPole-Masked (POMDP)
78344,36.0,PPO-LSTM / CartPole-Masked (POMDP)
78352,39.0,PPO-LSTM / CartPole-Masked (POMDP)
78376,21.0,PPO-LSTM / CartPole-Masked (POMDP)
78408,31.0,PPO-LSTM / CartPole-Masked (POMDP)
78432,31.0,PPO-LSTM / CartPole-Masked (POMDP)
78448,45.0,PPO-LSTM / CartPole-Masked (POMDP)
78464,20.0,PPO-LSTM / CartPole-Masked (POMDP)
78488,22.0,PPO-LSTM / CartPole-Masked (POMDP)
78520,21.0,PPO-LSTM / CartPole-Masked (POMDP)
78536,19.0,PPO-LSTM / CartPole-Masked (POMDP)
78552,12.0,PPO-LSTM / CartPole-Masked (POMDP)
78568,19.0,PPO-LSTM / CartPole-Masked (POMDP)
78584,28.0,PPO-LSTM / CartPole-Masked (POMDP)
78616,15.0,PPO-LSTM / CartPole-Masked (POMDP)
78648,15.0,PPO-LSTM / CartPole-Masked (POMDP)
78688,27.0,PPO-LSTM / CartPole-Masked (POMDP)
78696,13.0,PPO-LSTM / CartPole-Masked (POMDP)
78736,14.0,PPO-LSTM / CartPole-Masked (POMDP)
78768,41.0,PPO-LSTM / CartPole-Masked (POMDP)
78840,23.0,PPO-LSTM / CartPole-Masked (POMDP)
78848,9.0,PPO-LSTM / CartPole-Masked (POMDP)
78856,35.0,PPO-LSTM / CartPole-Masked (POMDP)
78872,16.0,PPO-LSTM / CartPole-Masked (POMDP)
78888,41.0,PPO-LSTM / CartPole-Masked (POMDP)
78912,26.0,PPO-LSTM / CartPole-Masked (POMDP)
78928,48.0,PPO-LSTM / CartPole-Masked (POMDP)
78992,14.0,PPO-LSTM / CartPole-Masked (POMDP)
78992,9.0,PPO-LSTM / CartPole-Masked (POMDP)
79008,18.0,PPO-LSTM / CartPole-Masked (POMDP)
79024,11.0,PPO-LSTM / CartPole-Masked (POMDP)
79040,24.0,PPO-LSTM / CartPole-Masked (POMDP)
79040,43.0,PPO-LSTM / CartPole-Masked (POMDP)
79056,25.0,PPO-LSTM / CartPole-Masked (POMDP)
79120,15.0,PPO-LSTM / CartPole-Masked (POMDP)
79128,10.0,PPO-LSTM / CartPole-Masked (POMDP)
79128,14.0,PPO-LSTM / CartPole-Masked (POMDP)
79144,12.0,PPO-LSTM / CartPole-Masked (POMDP)
79144,31.0,PPO-LSTM / CartPole-Masked (POMDP)
79160,12.0,PPO-LSTM / CartPole-Masked (POMDP)
79216,27.0,PPO-LSTM / CartPole-Masked (POMDP)
79248,10.0,PPO-LSTM / CartPole-Masked (POMDP)
79264,29.0,PPO-LSTM / CartPole-Masked (POMDP)
79272,17.0,PPO-LSTM / CartPole-Masked (POMDP)
79304,22.0,PPO-LSTM / CartPole-Masked (POMDP)
79344,11.0,PPO-LSTM / CartPole-Masked (POMDP)
79360,28.0,PPO-LSTM / CartPole-Masked (POMDP)
79400,11.0,PPO-LSTM / CartPole-Masked (POMDP)
79408,23.0,PPO-LSTM / CartPole-Masked (POMDP)
79424,34.0,PPO-LSTM / CartPole-Masked (POMDP)
79456,23.0,PPO-LSTM / CartPole-Masked (POMDP)
79456,22.0,PPO-LSTM / CartPole-Masked (POMDP)
79464,12.0,PPO-LSTM / CartPole-Masked (POMDP)
79472,40.0,PPO-LSTM / CartPole-Masked (POMDP)
79520,14.0,PPO-LSTM / CartPole-Masked (POMDP)
79536,13.0,PPO-LSTM / CartPole-Masked (POMDP)
79544,10.0,PPO-LSTM / CartPole-Masked (POMDP)
79576,14.0,PPO-LSTM / CartPole-Masked (POMDP)
79608,24.0,PPO-LSTM / CartPole-Masked (POMDP)
79616,17.0,PPO-LSTM / CartPole-Masked (POMDP)
79648,15.0,PPO-LSTM / CartPole-Masked (POMDP)
79648,22.0,PPO-LSTM / CartPole-Masked (POMDP)
79664,15.0,PPO-LSTM / CartPole-Masked (POMDP)
79680,41.0,PPO-LSTM / CartPole-Masked (POMDP)
79696,18.0,PPO-LSTM / CartPole-Masked (POMDP)
79720,17.0,PPO-LSTM / CartPole-Masked (POMDP)
79728,13.0,PPO-LSTM / CartPole-Masked (POMDP)
79776,13.0,PPO-LSTM / CartPole-Masked (POMDP)
79776,20.0,PPO-LSTM / CartPole-Masked (POMDP)
79792,17.0,PPO-LSTM / CartPole-Masked (POMDP)
79832,13.0,PPO-LSTM / CartPole-Masked (POMDP)
79848,24.0,PPO-LSTM / CartPole-Masked (POMDP)
79864,22.0,PPO-LSTM / CartPole-Masked (POMDP)
79936,19.0,PPO-LSTM / CartPole-Masked (POMDP)
79952,19.0,PPO-LSTM / CartPole-Masked (POMDP)
79968,16.0,PPO-LSTM / CartPole-Masked (POMDP)
79968,14.0,PPO-LSTM / CartPole-Masked (POMDP)
80024,30.0,PPO-LSTM / CartPole-Masked (POMDP)
80040,21.0,PPO-LSTM / CartPole-Masked (POMDP)
80040,8.0,PPO-LSTM / CartPole-Masked (POMDP)
80056,12.0,PPO-LSTM / CartPole-Masked (POMDP)
80080,47.0,PPO-LSTM / CartPole-Masked (POMDP)
80080,43.0,PPO-LSTM / CartPole-Masked (POMDP)
80096,19.0,PPO-LSTM / CartPole-Masked (POMDP)
80128,12.0,PPO-LSTM / CartPole-Masked (POMDP)
80200,28.0,PPO-LSTM / CartPole-Masked (POMDP)
80208,15.0,PPO-LSTM / CartPole-Masked (POMDP)
80216,21.0,PPO-LSTM / CartPole-Masked (POMDP)
80264,20.0,PPO-LSTM / CartPole-Masked (POMDP)
80272,28.0,PPO-LSTM / CartPole-Masked (POMDP)
80288,10.0,PPO-LSTM / CartPole-Masked (POMDP)
80376,20.0,PPO-LSTM / CartPole-Masked (POMDP)
80376,10.0,PPO-LSTM / CartPole-Masked (POMDP)
80400,39.0,PPO-LSTM / CartPole-Masked (POMDP)
80416,44.0,PPO-LSTM / CartPole-Masked (POMDP)
80456,23.0,PPO-LSTM / CartPole-Masked (POMDP)
80480,25.0,PPO-LSTM / CartPole-Masked (POMDP)
80504,35.0,PPO-LSTM / CartPole-Masked (POMDP)
80528,18.0,PPO-LSTM / CartPole-Masked (POMDP)
80568,13.0,PPO-LSTM / CartPole-Masked (POMDP)
80568,54.0,PPO-LSTM / CartPole-Masked (POMDP)
80592,26.0,PPO-LSTM / CartPole-Masked (POMDP)
80616,13.0,PPO-LSTM / CartPole-Masked (POMDP)
80640,27.0,PPO-LSTM / CartPole-Masked (POMDP)
80680,24.0,PPO-LSTM / CartPole-Masked (POMDP)
80696,20.0,PPO-LSTM / CartPole-Masked (POMDP)
80720,18.0,PPO-LSTM / CartPole-Masked (POMDP)
80744,12.0,PPO-LSTM / CartPole-Masked (POMDP)
80752,43.0,PPO-LSTM / CartPole-Masked (POMDP)
80752,16.0,PPO-LSTM / CartPole-Masked (POMDP)
80784,12.0,PPO-LSTM / CartPole-Masked (POMDP)
80832,16.0,PPO-LSTM / CartPole-Masked (POMDP)
80856,16.0,PPO-LSTM / CartPole-Masked (POMDP)
80856,13.0,PPO-LSTM / CartPole-Masked (POMDP)
80864,36.0,PPO-LSTM / CartPole-Masked (POMDP)
80872,34.0,PPO-LSTM / CartPole-Masked (POMDP)
80904,14.0,PPO-LSTM / CartPole-Masked (POMDP)
80968,16.0,PPO-LSTM / CartPole-Masked (POMDP)
80968,26.0,PPO-LSTM / CartPole-Masked (POMDP)
80968,13.0,PPO-LSTM / CartPole-Masked (POMDP)
80976,27.0,PPO-LSTM / CartPole-Masked (POMDP)
81016,17.0,PPO-LSTM / CartPole-Masked (POMDP)
81048,17.0,PPO-LSTM / CartPole-Masked (POMDP)
81056,24.0,PPO-LSTM / CartPole-Masked (POMDP)
81096,15.0,PPO-LSTM / CartPole-Masked (POMDP)
81120,18.0,PPO-LSTM / CartPole-Masked (POMDP)
81136,10.0,PPO-LSTM / CartPole-Masked (POMDP)
81136,19.0,PPO-LSTM / CartPole-Masked (POMDP)
81136,20.0,PPO-LSTM / CartPole-Masked (POMDP)
81136,9.0,PPO-LSTM / CartPole-Masked (POMDP)
81160,36.0,PPO-LSTM / CartPole-Masked (POMDP)
81200,22.0,PPO-LSTM / CartPole-Masked (POMDP)
81232,11.0,PPO-LSTM / CartPole-Masked (POMDP)
81240,12.0,PPO-LSTM / CartPole-Masked (POMDP)
81248,13.0,PPO-LSTM / CartPole-Masked (POMDP)
81288,20.0,PPO-LSTM / CartPole-Masked (POMDP)
81296,16.0,PPO-LSTM / CartPole-Masked (POMDP)
81328,23.0,PPO-LSTM / CartPole-Masked (POMDP)
81368,15.0,PPO-LSTM / CartPole-Masked (POMDP)
81376,21.0,PPO-LSTM / CartPole-Masked (POMDP)
81384,16.0,PPO-LSTM / CartPole-Masked (POMDP)
81384,18.0,PPO-LSTM / CartPole-Masked (POMDP)
81400,12.0,PPO-LSTM / CartPole-Masked (POMDP)
81464,21.0,PPO-LSTM / CartPole-Masked (POMDP)
81464,10.0,PPO-LSTM / CartPole-Masked (POMDP)
81480,47.0,PPO-LSTM / CartPole-Masked (POMDP)
81488,12.0,PPO-LSTM / CartPole-Masked (POMDP)
81528,17.0,PPO-LSTM / CartPole-Masked (POMDP)
81536,16.0,PPO-LSTM / CartPole-Masked (POMDP)
81552,22.0,PPO-LSTM / CartPole-Masked (POMDP)
81560,11.0,PPO-LSTM / CartPole-Masked (POMDP)
81568,29.0,PPO-LSTM / CartPole-Masked (POMDP)
81576,11.0,PPO-LSTM / CartPole-Masked (POMDP)
81592,12.0,PPO-LSTM / CartPole-Masked (POMDP)
81624,19.0,PPO-LSTM / CartPole-Masked (POMDP)
81624,11.0,PPO-LSTM / CartPole-Masked (POMDP)
81696,19.0,PPO-LSTM / CartPole-Masked (POMDP)
81712,18.0,PPO-LSTM / CartPole-Masked (POMDP)
81720,11.0,PPO-LSTM / CartPole-Masked (POMDP)
81728,19.0,PPO-LSTM / CartPole-Masked (POMDP)
81736,17.0,PPO-LSTM / CartPole-Masked (POMDP)
81784,19.0,PPO-LSTM / CartPole-Masked (POMDP)
81872,39.0,PPO-LSTM / CartPole-Masked (POMDP)
81896,21.0,PPO-LSTM / CartPole-Masked (POMDP)
81904,23.0,PPO-LSTM / CartPole-Masked (POMDP)
81936,44.0,PPO-LSTM / CartPole-Masked (POMDP)
81944,25.0,PPO-LSTM / CartPole-Masked (POMDP)
81944,19.0,PPO-LSTM / CartPole-Masked (POMDP)
81952,27.0,PPO-LSTM / CartPole-Masked (POMDP)
82000,12.0,PPO-LSTM / CartPole-Masked (POMDP)
82040,16.0,PPO-LSTM / CartPole-Masked (POMDP)
82080,47.0,PPO-LSTM / CartPole-Masked (POMDP)
82088,16.0,PPO-LSTM / CartPole-Masked (POMDP)
82088,17.0,PPO-LSTM / CartPole-Masked (POMDP)
82096,11.0,PPO-LSTM / CartPole-Masked (POMDP)
82112,20.0,PPO-LSTM / CartPole-Masked (POMDP)
82112,29.0,PPO-LSTM / CartPole-Masked (POMDP)
82144,12.0,PPO-LSTM / CartPole-Masked (POMDP)
82192,31.0,PPO-LSTM / CartPole-Masked (POMDP)
82224,13.0,PPO-LSTM / CartPole-Masked (POMDP)
82224,15.0,PPO-LSTM / CartPole-Masked (POMDP)
82248,16.0,PPO-LSTM / CartPole-Masked (POMDP)
82280,23.0,PPO-LSTM / CartPole-Masked (POMDP)
82296,26.0,PPO-LSTM / CartPole-Masked (POMDP)
82312,14.0,PPO-LSTM / CartPole-Masked (POMDP)
82312,20.0,PPO-LSTM / CartPole-Masked (POMDP)
82336,30.0,PPO-LSTM / CartPole-Masked (POMDP)
82392,17.0,PPO-LSTM / CartPole-Masked (POMDP)
82392,13.0,PPO-LSTM / CartPole-Masked (POMDP)
82416,23.0,PPO-LSTM / CartPole-Masked (POMDP)
82424,13.0,PPO-LSTM / CartPole-Masked (POMDP)
82432,25.0,PPO-LSTM / CartPole-Masked (POMDP)
82456,19.0,PPO-LSTM / CartPole-Masked (POMDP)
82520,11.0,PPO-LSTM / CartPole-Masked (POMDP)
82544,13.0,PPO-LSTM / CartPole-Masked (POMDP)
82568,13.0,PPO-LSTM / CartPole-Masked (POMDP)
82576,29.0,PPO-LSTM / CartPole-Masked (POMDP)
82600,25.0,PPO-LSTM / CartPole-Masked (POMDP)
82624,38.0,PPO-LSTM / CartPole-Masked (POMDP)
82664,30.0,PPO-LSTM / CartPole-Masked (POMDP)
82672,34.0,PPO-LSTM / CartPole-Masked (POMDP)
82680,19.0,PPO-LSTM / CartPole-Masked (POMDP)
82688,10.0,PPO-LSTM / CartPole-Masked (POMDP)
82712,17.0,PPO-LSTM / CartPole-Masked (POMDP)
82776,18.0,PPO-LSTM / CartPole-Masked (POMDP)
82784,14.0,PPO-LSTM / CartPole-Masked (POMDP)
82808,15.0,PPO-LSTM / CartPole-Masked (POMDP)
82816,17.0,PPO-LSTM / CartPole-Masked (POMDP)
82824,16.0,PPO-LSTM / CartPole-Masked (POMDP)
82848,33.0,PPO-LSTM / CartPole-Masked (POMDP)
82880,11.0,PPO-LSTM / CartPole-Masked (POMDP)
82888,21.0,PPO-LSTM / CartPole-Masked (POMDP)
82912,45.0,PPO-LSTM / CartPole-Masked (POMDP)
82920,13.0,PPO-LSTM / CartPole-Masked (POMDP)
82936,14.0,PPO-LSTM / CartPole-Masked (POMDP)
82968,10.0,PPO-LSTM / CartPole-Masked (POMDP)
82976,18.0,PPO-LSTM / CartPole-Masked (POMDP)
82992,12.0,PPO-LSTM / CartPole-Masked (POMDP)
83032,14.0,PPO-LSTM / CartPole-Masked (POMDP)
83104,13.0,PPO-LSTM / CartPole-Masked (POMDP)
83136,19.0,PPO-LSTM / CartPole-Masked (POMDP)
83160,27.0,PPO-LSTM / CartPole-Masked (POMDP)
83160,47.0,PPO-LSTM / CartPole-Masked (POMDP)
83168,30.0,PPO-LSTM / CartPole-Masked (POMDP)
83184,26.0,PPO-LSTM / CartPole-Masked (POMDP)
83184,9.0,PPO-LSTM / CartPole-Masked (POMDP)
83200,20.0,PPO-LSTM / CartPole-Masked (POMDP)
83256,11.0,PPO-LSTM / CartPole-Masked (POMDP)
83304,14.0,PPO-LSTM / CartPole-Masked (POMDP)
83304,17.0,PPO-LSTM / CartPole-Masked (POMDP)
83304,56.0,PPO-LSTM / CartPole-Masked (POMDP)
83336,20.0,PPO-LSTM / CartPole-Masked (POMDP)
83352,11.0,PPO-LSTM / CartPole-Masked (POMDP)
83360,21.0,PPO-LSTM / CartPole-Masked (POMDP)
83408,12.0,PPO-LSTM / CartPole-Masked (POMDP)
83424,14.0,PPO-LSTM / CartPole-Masked (POMDP)
83440,29.0,PPO-LSTM / CartPole-Masked (POMDP)
83520,19.0,PPO-LSTM / CartPole-Masked (POMDP)
83536,22.0,PPO-LSTM / CartPole-Masked (POMDP)
83544,29.0,PPO-LSTM / CartPole-Masked (POMDP)
83552,13.0,PPO-LSTM / CartPole-Masked (POMDP)
83560,18.0,PPO-LSTM / CartPole-Masked (POMDP)
83568,28.0,PPO-LSTM / CartPole-Masked (POMDP)
83640,62.0,PPO-LSTM / CartPole-Masked (POMDP)
83656,28.0,PPO-LSTM / CartPole-Masked (POMDP)
83680,14.0,PPO-LSTM / CartPole-Masked (POMDP)
83712,23.0,PPO-LSTM / CartPole-Masked (POMDP)
83744,25.0,PPO-LSTM / CartPole-Masked (POMDP)
83744,10.0,PPO-LSTM / CartPole-Masked (POMDP)
83752,22.0,PPO-LSTM / CartPole-Masked (POMDP)
83864,18.0,PPO-LSTM / CartPole-Masked (POMDP)
83872,15.0,PPO-LSTM / CartPole-Masked (POMDP)
83880,15.0,PPO-LSTM / CartPole-Masked (POMDP)
83904,27.0,PPO-LSTM / CartPole-Masked (POMDP)
83920,46.0,PPO-LSTM / CartPole-Masked (POMDP)
83928,22.0,PPO-LSTM / CartPole-Masked (POMDP)
83936,47.0,PPO-LSTM / CartPole-Masked (POMDP)
83984,13.0,PPO-LSTM / CartPole-Masked (POMDP)
84000,14.0,PPO-LSTM / CartPole-Masked (POMDP)
84048,15.0,PPO-LSTM / CartPole-Masked (POMDP)
84048,13.0,PPO-LSTM / CartPole-Masked (POMDP)
84072,20.0,PPO-LSTM / CartPole-Masked (POMDP)
84136,61.0,PPO-LSTM / CartPole-Masked (POMDP)
84144,19.0,PPO-LSTM / CartPole-Masked (POMDP)
84144,11.0,PPO-LSTM / CartPole-Masked (POMDP)
84152,12.0,PPO-LSTM / CartPole-Masked (POMDP)
84160,36.0,PPO-LSTM / CartPole-Masked (POMDP)
84184,13.0,PPO-LSTM / CartPole-Masked (POMDP)
84184,31.0,PPO-LSTM / CartPole-Masked (POMDP)
84264,14.0,PPO-LSTM / CartPole-Masked (POMDP)
84272,16.0,PPO-LSTM / CartPole-Masked (POMDP)
84288,17.0,PPO-LSTM / CartPole-Masked (POMDP)
84296,36.0,PPO-LSTM / CartPole-Masked (POMDP)
84312,15.0,PPO-LSTM / CartPole-Masked (POMDP)
84336,18.0,PPO-LSTM / CartPole-Masked (POMDP)
84368,26.0,PPO-LSTM / CartPole-Masked (POMDP)
84392,28.0,PPO-LSTM / CartPole-Masked (POMDP)
84416,12.0,PPO-LSTM / CartPole-Masked (POMDP)
84424,16.0,PPO-LSTM / CartPole-Masked (POMDP)
84528,16.0,PPO-LSTM / CartPole-Masked (POMDP)
84544,25.0,PPO-LSTM / CartPole-Masked (POMDP)
84544,14.0,PPO-LSTM / CartPole-Masked (POMDP)
84544,34.0,PPO-LSTM / CartPole-Masked (POMDP)
84552,22.0,PPO-LSTM / CartPole-Masked (POMDP)
84568,33.0,PPO-LSTM / CartPole-Masked (POMDP)
84600,22.0,PPO-LSTM / CartPole-Masked (POMDP)
84648,46.0,PPO-LSTM / CartPole-Masked (POMDP)
84656,13.0,PPO-LSTM / CartPole-Masked (POMDP)
84712,22.0,PPO-LSTM / CartPole-Masked (POMDP)
84736,23.0,PPO-LSTM / CartPole-Masked (POMDP)
84792,16.0,PPO-LSTM / CartPole-Masked (POMDP)
84816,32.0,PPO-LSTM / CartPole-Masked (POMDP)
84824,13.0,PPO-LSTM / CartPole-Masked (POMDP)
84824,34.0,PPO-LSTM / CartPole-Masked (POMDP)
84904,20.0,PPO-LSTM / CartPole-Masked (POMDP)
84928,44.0,PPO-LSTM / CartPole-Masked (POMDP)
84944,14.0,PPO-LSTM / CartPole-Masked (POMDP)
84976,46.0,PPO-LSTM / CartPole-Masked (POMDP)
84976,18.0,PPO-LSTM / CartPole-Masked (POMDP)
85000,25.0,PPO-LSTM / CartPole-Masked (POMDP)
