step,return,config
14096,0.0,PPO-MLP / MiniGrid-MemoryS7
14136,0.0,PPO-MLP / MiniGrid-MemoryS7
14248,0.0,PPO-MLP / MiniGrid-MemoryS7
14264,0.0,PPO-MLP / MiniGrid-MemoryS7
14312,0.0,PPO-MLP / MiniGrid-MemoryS7
14344,0.0,PPO-MLP / MiniGrid-MemoryS7
14416,0.8493877551020408,PPO-MLP / MiniGrid-MemoryS7
14680,0.8053061224489796,PPO-MLP / MiniGrid-MemoryS7
14688,0.0,PPO-MLP / MiniGrid-MemoryS7
14808,0.0,PPO-MLP / MiniGrid-MemoryS7
14832,0.0,PPO-MLP / MiniGrid-MemoryS7
14912,0.0,PPO-MLP / MiniGrid-MemoryS7
14968,0.0,PPO-MLP / MiniGrid-MemoryS7
14968,0.0,PPO-MLP / MiniGrid-MemoryS7
15144,0.9228571428571428,PPO-MLP / MiniGrid-MemoryS7
15160,0.0,PPO-MLP / MiniGrid-MemoryS7
15208,0.0,PPO-MLP / MiniGrid-MemoryS7
15288,0.9448979591836735,PPO-MLP / MiniGrid-MemoryS7
15328,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
15672,0.0,PPO-MLP / MiniGrid-MemoryS7
15712,0.0,PPO-MLP / MiniGrid-MemoryS7
15848,0.0,PPO-MLP / MiniGrid-MemoryS7
15864,0.7024489795918367,PPO-MLP / MiniGrid-MemoryS7
15880,0.0,PPO-MLP / MiniGrid-MemoryS7
15912,0.0,PPO-MLP / MiniGrid-MemoryS7
15920,0.0,PPO-MLP / MiniGrid-MemoryS7
15928,0.9669387755102041,PPO-MLP / MiniGrid-MemoryS7
15952,0.0,PPO-MLP / MiniGrid-MemoryS7
15976,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
15976,0.0,PPO-MLP / MiniGrid-MemoryS7
15984,0.9559183673469388,PPO-MLP / MiniGrid-MemoryS7
16000,0.9816326530612245,PPO-MLP / MiniGrid-MemoryS7
16024,0.0,PPO-MLP / MiniGrid-MemoryS7
16040,0.8530612244897959,PPO-MLP / MiniGrid-MemoryS7
16056,0.9669387755102041,PPO-MLP / MiniGrid-MemoryS7
16112,0.963265306122449,PPO-MLP / MiniGrid-MemoryS7
16136,0.9302040816326531,PPO-MLP / MiniGrid-MemoryS7
16192,0.9669387755102041,PPO-MLP / MiniGrid-MemoryS7
16232,0.0,PPO-MLP / MiniGrid-MemoryS7
16264,0.0,PPO-MLP / MiniGrid-MemoryS7
16344,0.0,PPO-MLP / MiniGrid-MemoryS7
16472,0.8751020408163266,PPO-MLP / MiniGrid-MemoryS7
16504,0.8934693877551021,PPO-MLP / MiniGrid-MemoryS7
16528,0.0,PPO-MLP / MiniGrid-MemoryS7
16544,0.9706122448979592,PPO-MLP / MiniGrid-MemoryS7
16552,0.0,PPO-MLP / MiniGrid-MemoryS7
16560,0.0,PPO-MLP / MiniGrid-MemoryS7
16680,0.0,PPO-MLP / MiniGrid-MemoryS7
16736,0.0,PPO-MLP / MiniGrid-MemoryS7
16800,0.0,PPO-MLP / MiniGrid-MemoryS7
16880,0.9375510204081633,PPO-MLP / MiniGrid-MemoryS7
16880,0.0,PPO-MLP / MiniGrid-MemoryS7
16952,0.9706122448979592,PPO-MLP / MiniGrid-MemoryS7
16960,0.0,PPO-MLP / MiniGrid-MemoryS7
17032,0.9669387755102041,PPO-MLP / MiniGrid-MemoryS7
17072,0.0,PPO-MLP / MiniGrid-MemoryS7
17096,0.0,PPO-MLP / MiniGrid-MemoryS7
17104,0.0,PPO-MLP / MiniGrid-MemoryS7
17112,0.0,PPO-MLP / MiniGrid-MemoryS7
17216,0.0,PPO-MLP / MiniGrid-MemoryS7
17224,0.9155102040816326,PPO-MLP / MiniGrid-MemoryS7
17248,0.9338775510204081,PPO-MLP / MiniGrid-MemoryS7
17256,0.9375510204081633,PPO-MLP / MiniGrid-MemoryS7
17272,0.0,PPO-MLP / MiniGrid-MemoryS7
17336,0.9669387755102041,PPO-MLP / MiniGrid-MemoryS7
17368,0.0,PPO-MLP / MiniGrid-MemoryS7
17376,0.9559183673469388,PPO-MLP / MiniGrid-MemoryS7
17456,0.7391836734693877,PPO-MLP / MiniGrid-MemoryS7
17464,0.9448979591836735,PPO-MLP / MiniGrid-MemoryS7
17528,0.7942857142857143,PPO-MLP / MiniGrid-MemoryS7
17544,0.0,PPO-MLP / MiniGrid-MemoryS7
17632,0.926530612244898,PPO-MLP / MiniGrid-MemoryS7
17928,0.0,PPO-MLP / MiniGrid-MemoryS7
17976,0.0,PPO-MLP / MiniGrid-MemoryS7
17992,0.6510204081632653,PPO-MLP / MiniGrid-MemoryS7
18024,0.0,PPO-MLP / MiniGrid-MemoryS7
18072,0.9595918367346938,PPO-MLP / MiniGrid-MemoryS7
18072,0.6106122448979592,PPO-MLP / MiniGrid-MemoryS7
18080,0.9779591836734693,PPO-MLP / MiniGrid-MemoryS7
18080,0.0,PPO-MLP / MiniGrid-MemoryS7
18136,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
18136,0.0,PPO-MLP / MiniGrid-MemoryS7
18184,0.0,PPO-MLP / MiniGrid-MemoryS7
18200,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
18200,0.0,PPO-MLP / MiniGrid-MemoryS7
18240,0.0,PPO-MLP / MiniGrid-MemoryS7
18256,0.0,PPO-MLP / MiniGrid-MemoryS7
18288,0.0,PPO-MLP / MiniGrid-MemoryS7
18336,0.9669387755102041,PPO-MLP / MiniGrid-MemoryS7
18336,0.8824489795918368,PPO-MLP / MiniGrid-MemoryS7
18408,0.9706122448979592,PPO-MLP / MiniGrid-MemoryS7
18480,0.0,PPO-MLP / MiniGrid-MemoryS7
18536,0.9448979591836735,PPO-MLP / MiniGrid-MemoryS7
18600,0.0,PPO-MLP / MiniGrid-MemoryS7
18656,0.0,PPO-MLP / MiniGrid-MemoryS7
18704,0.9559183673469388,PPO-MLP / MiniGrid-MemoryS7
18744,0.0,PPO-MLP / MiniGrid-MemoryS7
18864,0.0,PPO-MLP / MiniGrid-MemoryS7
18944,0.0,PPO-MLP / MiniGrid-MemoryS7
19000,0.9779591836734693,PPO-MLP / MiniGrid-MemoryS7
19008,0.8640816326530611,PPO-MLP / MiniGrid-MemoryS7
