step,return,k,config,seed
22432,18.0,1,framestack_k1,1
22456,27.0,1,framestack_k1,1
22504,45.0,1,framestack_k1,1
22620,40.0,1,framestack_k1,1
22640,51.0,1,framestack_k1,1
22676,13.0,1,framestack_k1,1
22708,50.0,1,framestack_k1,1
22788,36.0,1,framestack_k1,1
22812,100.0,1,framestack_k1,1
22872,14.0,1,framestack_k1,1
22900,55.0,1,framestack_k1,1
22904,28.0,1,framestack_k1,1
22908,49.0,1,framestack_k1,1
23000,24.0,1,framestack_k1,1
23048,43.0,1,framestack_k1,1
23096,47.0,1,framestack_k1,1
23128,54.0,1,framestack_k1,1
23140,34.0,1,framestack_k1,1
23144,23.0,1,framestack_k1,1
23208,19.0,1,framestack_k1,1
23212,28.0,1,framestack_k1,1
23276,33.0,1,framestack_k1,1
23360,37.0,1,framestack_k1,1
23440,40.0,1,framestack_k1,1
23456,60.0,1,framestack_k1,1
23464,25.0,1,framestack_k1,1
23496,13.0,1,framestack_k1,1
23500,88.0,1,framestack_k1,1
23520,15.0,1,framestack_k1,1
23548,20.0,1,framestack_k1,1
23560,15.0,1,framestack_k1,1
23672,42.0,1,framestack_k1,1
23684,30.0,1,framestack_k1,1
23688,41.0,1,framestack_k1,1
23740,16.0,1,framestack_k1,1
23744,13.0,1,framestack_k1,1
23776,56.0,1,framestack_k1,1
23804,14.0,1,framestack_k1,1
23824,34.0,1,framestack_k1,1
23900,23.0,1,framestack_k1,1
23972,17.0,1,framestack_k1,1
23976,58.0,1,framestack_k1,1
24084,64.0,1,framestack_k1,1
24084,26.0,1,framestack_k1,1
24092,78.0,1,framestack_k1,1
24148,15.0,1,framestack_k1,1
24156,17.0,1,framestack_k1,1
24244,67.0,1,framestack_k1,1
24260,41.0,1,framestack_k1,1
24296,36.0,1,framestack_k1,1
24372,31.0,1,framestack_k1,1
24388,31.0,1,framestack_k1,1
24408,62.0,1,framestack_k1,1
24428,32.0,1,framestack_k1,1
24456,20.0,1,framestack_k1,1
24504,18.0,1,framestack_k1,1
24504,28.0,1,framestack_k1,1
24580,18.0,1,framestack_k1,1
24580,42.0,1,framestack_k1,1
24648,35.0,1,framestack_k1,1
24700,12.0,1,framestack_k1,1
24732,68.0,1,framestack_k1,1
24824,60.0,1,framestack_k1,1
24868,71.0,1,framestack_k1,1
24880,36.0,1,framestack_k1,1
24956,32.0,1,framestack_k1,1
24960,64.0,1,framestack_k1,1
24964,23.0,1,framestack_k1,1
25024,15.0,1,framestack_k1,1
25032,16.0,1,framestack_k1,1
25040,20.0,1,framestack_k1,1
25104,55.0,1,framestack_k1,1
25148,28.0,1,framestack_k1,1
25208,45.0,1,framestack_k1,1
25284,44.0,1,framestack_k1,1
25292,20.0,1,framestack_k1,1
25336,73.0,1,framestack_k1,1
25388,59.0,1,framestack_k1,1
25432,36.0,1,framestack_k1,1
25456,29.0,1,framestack_k1,1
25472,44.0,1,framestack_k1,1
25488,24.0,1,framestack_k1,1
25656,45.0,1,framestack_k1,1
25688,57.0,1,framestack_k1,1
25752,65.0,1,framestack_k1,1
25776,29.0,1,framestack_k1,1
25804,92.0,1,framestack_k1,1
25812,30.0,1,framestack_k1,1
25840,15.0,1,framestack_k1,1
25888,11.0,1,framestack_k1,1
25892,21.0,1,framestack_k1,1
25924,27.0,1,framestack_k1,1
25928,43.0,1,framestack_k1,1
25980,12.0,1,framestack_k1,1
26000,18.0,1,framestack_k1,1
26000,27.0,1,framestack_k1,1
26084,47.0,1,framestack_k1,1
26100,29.0,1,framestack_k1,1
26240,59.0,1,framestack_k1,1
26252,62.0,1,framestack_k1,1
26252,41.0,1,framestack_k1,1
26348,61.0,1,framestack_k1,1
26392,34.0,1,framestack_k1,1
26392,37.0,1,framestack_k1,1
26408,38.0,1,framestack_k1,1
26480,21.0,1,framestack_k1,1
26616,51.0,1,framestack_k1,1
26624,57.0,1,framestack_k1,1
26668,79.0,1,framestack_k1,1
26708,56.0,1,framestack_k1,1
26808,47.0,1,framestack_k1,1
26860,58.0,1,framestack_k1,1
26880,52.0,1,framestack_k1,1
26916,51.0,1,framestack_k1,1
26920,14.0,1,framestack_k1,1
26928,29.0,1,framestack_k1,1
26960,19.0,1,framestack_k1,1
27076,28.0,1,framestack_k1,1
27124,51.0,1,framestack_k1,1
27152,57.0,1,framestack_k1,1
27156,56.0,1,framestack_k1,1
27220,15.0,1,framestack_k1,1
27288,52.0,1,framestack_k1,1
27336,52.0,1,framestack_k1,1
27348,31.0,1,framestack_k1,1
27400,15.0,1,framestack_k1,1
27424,33.0,1,framestack_k1,1
27424,67.0,1,framestack_k1,1
27512,21.0,1,framestack_k1,1
27536,33.0,1,framestack_k1,1
27640,25.0,1,framestack_k1,1
27664,59.0,1,framestack_k1,1
27668,79.0,1,framestack_k1,1
27756,60.0,1,framestack_k1,1
27824,16.0,1,framestack_k1,1
27828,40.0,1,framestack_k1,1
27852,45.0,1,framestack_k1,1
27864,9.0,1,framestack_k1,1
27952,30.0,1,framestack_k1,1
27984,85.0,1,framestack_k1,1
28004,34.0,1,framestack_k1,1
28016,40.0,1,framestack_k1,1
28048,15.0,1,framestack_k1,1
28088,17.0,1,framestack_k1,1
28116,40.0,1,framestack_k1,1
28168,19.0,1,framestack_k1,1
28172,30.0,1,framestack_k1,1
28220,53.0,1,framestack_k1,1
28260,35.0,1,framestack_k1,1
28268,23.0,1,framestack_k1,1
28464,60.0,1,framestack_k1,1
28468,74.0,1,framestack_k1,1
28532,65.0,1,framestack_k1,1
28652,97.0,1,framestack_k1,1
28656,46.0,1,framestack_k1,1
28696,57.0,1,framestack_k1,1
28752,54.0,1,framestack_k1,1
28764,16.0,1,framestack_k1,1
28824,42.0,1,framestack_k1,1
28844,22.0,1,framestack_k1,1
28984,81.0,1,framestack_k1,1
29032,66.0,1,framestack_k1,1
29108,65.0,1,framestack_k1,1
29108,30.0,1,framestack_k1,1
29164,13.0,1,framestack_k1,1
29180,88.0,1,framestack_k1,1
29208,10.0,1,framestack_k1,1
29352,35.0,1,framestack_k1,1
29416,76.0,1,framestack_k1,1
29468,12.0,1,framestack_k1,1
29484,75.0,1,framestack_k1,1
29508,118.0,1,framestack_k1,1
29560,51.0,1,framestack_k1,1
29580,17.0,1,framestack_k1,1
29640,19.0,1,framestack_k1,1
29684,49.0,1,framestack_k1,1
29684,10.0,1,framestack_k1,1
29732,65.0,1,framestack_k1,1
29784,12.0,1,framestack_k1,1
29828,35.0,1,framestack_k1,1
29840,64.0,1,framestack_k1,1
29896,27.0,1,framestack_k1,1
29908,55.0,1,framestack_k1,1
29912,17.0,1,framestack_k1,1
29960,12.0,1,framestack_k1,1
30068,38.0,1,framestack_k1,1
30100,34.0,1,framestack_k1,1
30156,64.0,1,framestack_k1,1
30228,99.0,1,framestack_k1,1
30244,35.0,1,framestack_k1,1
30312,60.0,1,framestack_k1,1
30380,37.0,1,framestack_k1,1
30444,49.0,1,framestack_k1,1
30456,18.0,1,framestack_k1,1
30468,77.0,1,framestack_k1,1
30508,15.0,1,framestack_k1,1
30512,49.0,1,framestack_k1,1
30532,18.0,1,framestack_k1,1
30636,25.0,1,framestack_k1,1
30704,58.0,1,framestack_k1,1
30716,51.0,1,framestack_k1,1
30720,51.0,1,framestack_k1,1
30724,21.0,1,framestack_k1,1
30788,17.0,1,framestack_k1,1
30812,22.0,1,framestack_k1,1
30864,12.0,1,framestack_k1,1
30892,46.0,1,framestack_k1,1
30972,61.0,1,framestack_k1,1
31016,56.0,1,framestack_k1,1
31044,17.0,1,framestack_k1,1
31088,17.0,1,framestack_k1,1
31168,68.0,1,framestack_k1,1
31192,25.0,1,framestack_k1,1
31208,85.0,1,framestack_k1,1
31240,48.0,1,framestack_k1,1
31252,10.0,1,framestack_k1,1
31292,24.0,1,framestack_k1,1
31328,39.0,1,framestack_k1,1
31360,29.0,1,framestack_k1,1
31456,23.0,1,framestack_k1,1
31500,42.0,1,framestack_k1,1
31520,15.0,1,framestack_k1,1
31564,67.0,1,framestack_k1,1
31628,15.0,1,framestack_k1,1
31676,43.0,1,framestack_k1,1
31708,46.0,1,framestack_k1,1
31772,23.0,1,framestack_k1,1
31840,146.0,1,framestack_k1,1
31888,44.0,1,framestack_k1,1
31900,67.0,1,framestack_k1,1
31924,37.0,1,framestack_k1,1
31944,25.0,1,framestack_k1,1
31948,11.0,1,framestack_k1,1
31956,16.0,1,framestack_k1,1
32032,18.0,1,framestack_k1,1
32044,29.0,1,framestack_k1,1
32100,13.0,1,framestack_k1,1
32136,47.0,1,framestack_k1,1
32188,38.0,1,framestack_k1,1
32216,66.0,1,framestack_k1,1
32248,14.0,1,framestack_k1,1
32288,37.0,1,framestack_k1,1
32308,51.0,1,framestack_k1,1
32372,15.0,1,framestack_k1,1
32384,41.0,1,framestack_k1,1
32424,12.0,1,framestack_k1,1
32436,46.0,1,framestack_k1,1
32524,34.0,1,framestack_k1,1
32528,59.0,1,framestack_k1,1
32612,46.0,1,framestack_k1,1
32620,23.0,1,framestack_k1,1
32652,30.0,1,framestack_k1,1
32712,68.0,1,framestack_k1,1
32788,41.0,1,framestack_k1,1
32796,45.0,1,framestack_k1,1
32868,17.0,1,framestack_k1,1
32908,48.0,1,framestack_k1,1
32936,36.0,1,framestack_k1,1
32968,78.0,1,framestack_k1,1
33056,29.0,1,framestack_k1,1
33100,32.0,1,framestack_k1,1
33100,57.0,1,framestack_k1,1
33208,26.0,1,framestack_k1,1
33208,74.0,1,framestack_k1,1
33260,50.0,1,framestack_k1,1
33292,20.0,1,framestack_k1,1
33296,48.0,1,framestack_k1,1
33408,36.0,1,framestack_k1,1
33492,49.0,1,framestack_k1,1
33500,72.0,1,framestack_k1,1
33512,25.0,1,framestack_k1,1
33556,13.0,1,framestack_k1,1
33564,66.0,1,framestack_k1,1
33632,34.0,1,framestack_k1,1
33668,38.0,1,framestack_k1,1
33716,39.0,1,framestack_k1,1
33724,39.0,1,framestack_k1,1
33808,20.0,1,framestack_k1,1
33816,45.0,1,framestack_k1,1
33824,38.0,1,framestack_k1,1
33844,31.0,1,framestack_k1,1
33892,18.0,1,framestack_k1,1
33968,35.0,1,framestack_k1,1
33996,46.0,1,framestack_k1,1
34060,53.0,1,framestack_k1,1
34072,44.0,1,framestack_k1,1
34180,52.0,1,framestack_k1,1
34244,45.0,1,framestack_k1,1
34340,85.0,1,framestack_k1,1
34408,40.0,1,framestack_k1,1
34420,86.0,1,framestack_k1,1
34516,26.0,1,framestack_k1,1
34604,105.0,1,framestack_k1,1
34624,70.0,1,framestack_k1,1
34628,27.0,1,framestack_k1,1
34660,59.0,1,framestack_k1,1
34776,37.0,1,framestack_k1,1
34804,49.0,1,framestack_k1,1
34824,11.0,1,framestack_k1,1
34916,71.0,1,framestack_k1,1
34940,33.0,1,framestack_k1,1
34944,70.0,1,framestack_k1,1
34980,15.0,1,framestack_k1,1
35004,14.0,1,framestack_k1,1
35052,17.0,1,framestack_k1,1
35056,57.0,1,framestack_k1,1
35076,17.0,1,framestack_k1,1
35100,39.0,1,framestack_k1,1
35148,22.0,1,framestack_k1,1
35216,34.0,1,framestack_k1,1
35248,36.0,1,framestack_k1,1
35256,50.0,1,framestack_k1,1
35260,27.0,1,framestack_k1,1
35356,23.0,1,framestack_k1,1
35396,9.0,1,framestack_k1,1
35416,49.0,1,framestack_k1,1
35500,60.0,1,framestack_k1,1
35588,42.0,1,framestack_k1,1
35592,48.0,1,framestack_k1,1
35608,89.0,1,framestack_k1,1
35656,16.0,1,framestack_k1,1
35672,19.0,1,framestack_k1,1
35724,55.0,1,framestack_k1,1
35804,48.0,1,framestack_k1,1
35880,38.0,1,framestack_k1,1
35880,51.0,1,framestack_k1,1
35944,15.0,1,framestack_k1,1
36000,13.0,1,framestack_k1,1
36020,34.0,1,framestack_k1,1
36100,73.0,1,framestack_k1,1
36112,113.0,1,framestack_k1,1
36112,22.0,1,framestack_k1,1
36212,52.0,1,framestack_k1,1
36240,31.0,1,framestack_k1,1
36324,27.0,1,framestack_k1,1
36344,60.0,1,framestack_k1,1
36432,79.0,1,framestack_k1,1
36456,32.0,1,framestack_k1,1
36492,62.0,1,framestack_k1,1
36552,51.0,1,framestack_k1,1
36568,18.0,1,framestack_k1,1
36636,50.0,1,framestack_k1,1
36684,56.0,1,framestack_k1,1
36700,36.0,1,framestack_k1,1
36748,44.0,1,framestack_k1,1
36808,42.0,1,framestack_k1,1
36816,16.0,1,framestack_k1,1
36840,38.0,1,framestack_k1,1
36920,54.0,1,framestack_k1,1
37036,28.0,1,framestack_k1,1
37060,60.0,1,framestack_k1,1
37104,65.0,1,framestack_k1,1
37156,86.0,1,framestack_k1,1
37164,14.0,1,framestack_k1,1
37216,38.0,1,framestack_k1,1
37280,28.0,1,framestack_k1,1
37284,61.0,1,framestack_k1,1
37324,26.0,1,framestack_k1,1
37328,42.0,1,framestack_k1,1
37420,22.0,1,framestack_k1,1
37476,47.0,1,framestack_k1,1
37504,44.0,1,framestack_k1,1
37588,76.0,1,framestack_k1,1
37592,42.0,1,framestack_k1,1
37728,33.0,1,framestack_k1,1
37752,61.0,1,framestack_k1,1
37776,74.0,1,framestack_k1,1
37792,15.0,1,framestack_k1,1
37884,73.0,1,framestack_k1,1
37884,32.0,1,framestack_k1,1
37932,38.0,1,framestack_k1,1
37992,14.0,1,framestack_k1,1
38036,60.0,1,framestack_k1,1
38092,51.0,1,framestack_k1,1
38120,58.0,1,framestack_k1,1
38160,41.0,1,framestack_k1,1
38284,47.0,1,framestack_k1,1
38344,45.0,1,framestack_k1,1
38408,92.0,1,framestack_k1,1
38428,76.0,1,framestack_k1,1
38496,52.0,1,framestack_k1,1
38500,38.0,1,framestack_k1,1
38564,15.0,1,framestack_k1,1
38656,61.0,1,framestack_k1,1
38756,47.0,1,framestack_k1,1
38840,45.0,1,framestack_k1,1
38896,116.0,1,framestack_k1,1
38904,101.0,1,framestack_k1,1
38932,43.0,1,framestack_k1,1
38972,18.0,1,framestack_k1,1
39100,48.0,1,framestack_k1,1
39100,64.0,1,framestack_k1,1
39164,57.0,1,framestack_k1,1
39168,48.0,1,framestack_k1,1
39220,29.0,1,framestack_k1,1
39280,28.0,1,framestack_k1,1
39292,47.0,1,framestack_k1,1
39396,28.0,1,framestack_k1,1
39432,34.0,1,framestack_k1,1
39468,61.0,1,framestack_k1,1
39508,84.0,1,framestack_k1,1
39624,28.0,1,framestack_k1,1
39664,66.0,1,framestack_k1,1
39700,18.0,1,framestack_k1,1
39728,15.0,1,framestack_k1,1
39772,17.0,1,framestack_k1,1
39776,85.0,1,framestack_k1,1
39796,81.0,1,framestack_k1,1
39808,19.0,1,framestack_k1,1
39900,25.0,1,framestack_k1,1
39992,53.0,1,framestack_k1,1
40064,72.0,1,framestack_k1,1
40124,78.0,1,framestack_k1,1
40144,60.0,1,framestack_k1,1
40160,41.0,1,framestack_k1,1
40196,12.0,1,framestack_k1,1
40212,36.0,1,framestack_k1,1
40308,36.0,1,framestack_k1,1
40320,48.0,1,framestack_k1,1
40364,41.0,1,framestack_k1,1
40388,43.0,1,framestack_k1,1
40432,16.0,1,framestack_k1,1
40452,32.0,1,framestack_k1,1
40480,11.0,1,framestack_k1,1
40580,67.0,1,framestack_k1,1
40592,34.0,1,framestack_k1,1
40628,11.0,1,framestack_k1,1
40756,91.0,1,framestack_k1,1
40784,75.0,1,framestack_k1,1
40804,11.0,1,framestack_k1,1
40828,58.0,1,framestack_k1,1
40828,49.0,1,framestack_k1,1
40996,52.0,1,framestack_k1,1
41016,46.0,1,framestack_k1,1
41156,39.0,1,framestack_k1,1
41196,44.0,1,framestack_k1,1
41232,100.0,1,framestack_k1,1
41340,133.0,1,framestack_k1,1
41384,46.0,1,framestack_k1,1
41488,63.0,1,framestack_k1,1
41488,25.0,1,framestack_k1,1
41504,40.0,1,framestack_k1,1
41508,87.0,1,framestack_k1,1
41668,40.0,1,framestack_k1,1
41672,45.0,1,framestack_k1,1
41680,42.0,1,framestack_k1,1
41776,26.0,1,framestack_k1,1
41820,36.0,1,framestack_k1,1
41852,90.0,1,framestack_k1,1
41940,29.0,1,framestack_k1,1
41988,33.0,1,framestack_k1,1
42032,87.0,1,framestack_k1,1
42116,31.0,1,framestack_k1,1
42136,25.0,1,framestack_k1,1
42196,63.0,1,framestack_k1,1
42212,108.0,1,framestack_k1,1
42296,44.0,1,framestack_k1,1
42340,35.0,1,framestack_k1,1
42396,64.0,1,framestack_k1,1
42444,57.0,1,framestack_k1,1
42500,50.0,1,framestack_k1,1
42512,42.0,1,framestack_k1,1
42548,25.0,1,framestack_k1,1
42568,42.0,1,framestack_k1,1
42620,29.0,1,framestack_k1,1
42656,35.0,1,framestack_k1,1
42700,32.0,1,framestack_k1,1
42708,39.0,1,framestack_k1,1
42748,31.0,1,framestack_k1,1
42756,13.0,1,framestack_k1,1
42764,13.0,1,framestack_k1,1
42896,34.0,1,framestack_k1,1
42900,33.0,1,framestack_k1,1
42932,68.0,1,framestack_k1,1
42996,61.0,1,framestack_k1,1
43016,28.0,1,framestack_k1,1
43080,20.0,1,framestack_k1,1
43140,30.0,1,framestack_k1,1
43252,88.0,1,framestack_k1,1
43260,81.0,1,framestack_k1,1
43312,57.0,1,framestack_k1,1
43412,39.0,1,framestack_k1,1
43432,42.0,1,framestack_k1,1
43464,12.0,1,framestack_k1,1
43488,86.0,1,framestack_k1,1
43576,65.0,1,framestack_k1,1
43588,38.0,1,framestack_k1,1
43680,47.0,1,framestack_k1,1
43728,65.0,1,framestack_k1,1
43808,31.0,1,framestack_k1,1
43848,64.0,1,framestack_k1,1
43868,34.0,1,framestack_k1,1
43892,10.0,1,framestack_k1,1
43924,28.0,1,framestack_k1,1
43952,93.0,1,framestack_k1,1
43992,24.0,1,framestack_k1,1
44072,29.0,1,framestack_k1,1
44080,52.0,1,framestack_k1,1
44164,42.0,1,framestack_k1,1
44220,73.0,1,framestack_k1,1
44284,50.0,1,framestack_k1,1
44324,25.0,1,framestack_k1,1
44348,45.0,1,framestack_k1,1
44484,33.0,1,framestack_k1,1
44532,61.0,1,framestack_k1,1
44540,116.0,1,framestack_k1,1
44560,58.0,1,framestack_k1,1
44620,33.0,1,framestack_k1,1
44624,22.0,1,framestack_k1,1
44628,16.0,1,framestack_k1,1
44756,32.0,1,framestack_k1,1
44796,43.0,1,framestack_k1,1
44868,27.0,1,framestack_k1,1
44932,75.0,1,framestack_k1,1
44992,112.0,1,framestack_k1,1
45100,75.0,1,framestack_k1,1
45124,47.0,1,framestack_k1,1
45252,37.0,1,framestack_k1,1
45284,39.0,1,framestack_k1,1
45308,78.0,1,framestack_k1,1
45400,132.0,1,framestack_k1,1
45444,47.0,1,framestack_k1,1
45444,33.0,1,framestack_k1,1
45496,52.0,1,framestack_k1,1
45564,29.0,1,framestack_k1,1
45592,47.0,1,framestack_k1,1
45652,51.0,1,framestack_k1,1
45656,15.0,1,framestack_k1,1
45712,14.0,1,framestack_k1,1
45760,25.0,1,framestack_k1,1
45832,66.0,1,framestack_k1,1
45840,31.0,1,framestack_k1,1
45844,86.0,1,framestack_k1,1
45960,29.0,1,framestack_k1,1
45972,34.0,1,framestack_k1,1
46228,66.0,1,framestack_k1,1
46260,71.0,1,framestack_k1,1
46264,104.0,1,framestack_k1,1
46304,135.0,1,framestack_k1,1
46356,12.0,1,framestack_k1,1
46364,25.0,1,framestack_k1,1
46384,38.0,1,framestack_k1,1
46444,19.0,1,framestack_k1,1
46444,14.0,1,framestack_k1,1
46492,56.0,1,framestack_k1,1
46536,44.0,1,framestack_k1,1
46656,40.0,1,framestack_k1,1
46760,55.0,1,framestack_k1,1
46792,86.0,1,framestack_k1,1
46812,12.0,1,framestack_k1,1
46816,39.0,1,framestack_k1,1
46860,10.0,1,framestack_k1,1
46860,16.0,1,framestack_k1,1
46920,14.0,1,framestack_k1,1
46932,17.0,1,framestack_k1,1
46976,132.0,1,framestack_k1,1
47016,50.0,1,framestack_k1,1
47104,31.0,1,framestack_k1,1
47136,50.0,1,framestack_k1,1
47216,19.0,1,framestack_k1,1
47268,40.0,1,framestack_k1,1
47316,24.0,1,framestack_k1,1
47344,105.0,1,framestack_k1,1
47376,14.0,1,framestack_k1,1
47408,97.0,1,framestack_k1,1
47476,51.0,1,framestack_k1,1
47488,35.0,1,framestack_k1,1
47508,32.0,1,framestack_k1,1
47588,19.0,1,framestack_k1,1
47604,28.0,1,framestack_k1,1
47616,51.0,1,framestack_k1,1
47644,41.0,1,framestack_k1,1
47676,17.0,1,framestack_k1,1
47764,29.0,1,framestack_k1,1
47780,25.0,1,framestack_k1,1
47824,51.0,1,framestack_k1,1
47852,65.0,1,framestack_k1,1
47956,47.0,1,framestack_k1,1
47972,47.0,1,framestack_k1,1
48024,42.0,1,framestack_k1,1
48124,37.0,1,framestack_k1,1
48128,42.0,1,framestack_k1,1
48152,81.0,1,framestack_k1,1
48192,16.0,1,framestack_k1,1
48208,45.0,1,framestack_k1,1
48296,25.0,1,framestack_k1,1
48300,36.0,1,framestack_k1,1
48388,44.0,1,framestack_k1,1
48416,29.0,1,framestack_k1,1
48420,72.0,1,framestack_k1,1
48432,32.0,1,framestack_k1,1
48516,31.0,1,framestack_k1,1
48568,36.0,1,framestack_k1,1
48600,45.0,1,framestack_k1,1
48660,56.0,1,framestack_k1,1
48684,28.0,1,framestack_k1,1
48712,27.0,1,framestack_k1,1
48744,14.0,1,framestack_k1,1
48804,71.0,1,framestack_k1,1
48852,47.0,1,framestack_k1,1
48880,41.0,1,framestack_k1,1
48952,36.0,1,framestack_k1,1
49024,42.0,1,framestack_k1,1
49100,54.0,1,framestack_k1,1
49128,95.0,1,framestack_k1,1
49196,23.0,1,framestack_k1,1
49220,48.0,1,framestack_k1,1
49280,81.0,1,framestack_k1,1
49348,54.0,1,framestack_k1,1
49364,41.0,1,framestack_k1,1
49388,41.0,1,framestack_k1,1
49396,11.0,1,framestack_k1,1
49424,35.0,1,framestack_k1,1
49508,29.0,1,framestack_k1,1
49536,27.0,1,framestack_k1,1
49544,36.0,1,framestack_k1,1
49612,61.0,1,framestack_k1,1
49664,12.0,1,framestack_k1,1
49776,57.0,1,framestack_k1,1
49792,70.0,1,framestack_k1,1
49812,68.0,1,framestack_k1,1
49912,61.0,1,framestack_k1,1
49964,42.0,1,framestack_k1,1
49988,52.0,1,framestack_k1,1
50004,22.0,1,framestack_k1,1
50184,92.0,1,framestack_k1,1
50236,61.0,1,framestack_k1,1
50248,70.0,1,framestack_k1,1
50288,70.0,1,framestack_k1,1
50296,27.0,1,framestack_k1,1
50368,19.0,1,framestack_k1,1
50396,24.0,1,framestack_k1,1
50408,42.0,1,framestack_k1,1
50484,28.0,1,framestack_k1,1
50576,41.0,1,framestack_k1,1
50576,81.0,1,framestack_k1,1
50628,57.0,1,framestack_k1,1
50676,24.0,1,framestack_k1,1
50704,31.0,1,framestack_k1,1
50732,13.0,1,framestack_k1,1
50772,16.0,1,framestack_k1,1
50792,76.0,1,framestack_k1,1
50792,40.0,1,framestack_k1,1
51000,51.0,1,framestack_k1,1
51008,58.0,1,framestack_k1,1
51020,71.0,1,framestack_k1,1
51120,81.0,1,framestack_k1,1
51152,35.0,1,framestack_k1,1
51180,39.0,1,framestack_k1,1
51276,30.0,1,framestack_k1,1
51336,14.0,1,framestack_k1,1
51336,83.0,1,framestack_k1,1
51336,53.0,1,framestack_k1,1
51388,51.0,1,framestack_k1,1
51436,24.0,1,framestack_k1,1
51492,13.0,1,framestack_k1,1
51492,38.0,1,framestack_k1,1
51528,47.0,1,framestack_k1,1
51608,54.0,1,framestack_k1,1
51708,53.0,1,framestack_k1,1
51844,58.0,1,framestack_k1,1
51872,94.0,1,framestack_k1,1
51884,88.0,1,framestack_k1,1
51896,12.0,1,framestack_k1,1
51896,46.0,1,framestack_k1,1
51944,14.0,1,framestack_k1,1
52024,19.0,1,framestack_k1,1
52060,40.0,1,framestack_k1,1
52092,48.0,1,framestack_k1,1
52216,85.0,1,framestack_k1,1
52224,32.0,1,framestack_k1,1
52252,56.0,1,framestack_k1,1
52336,27.0,1,framestack_k1,1
52344,22.0,1,framestack_k1,1
52436,54.0,1,framestack_k1,1
52456,27.0,1,framestack_k1,1
52460,99.0,1,framestack_k1,1
52612,37.0,1,framestack_k1,1
52664,51.0,1,framestack_k1,1
52680,16.0,1,framestack_k1,1
52704,66.0,1,framestack_k1,1
52708,92.0,1,framestack_k1,1
52728,15.0,1,framestack_k1,1
52752,17.0,1,framestack_k1,1
52836,31.0,1,framestack_k1,1
52860,38.0,1,framestack_k1,1
52880,37.0,1,framestack_k1,1
52952,49.0,1,framestack_k1,1
52980,29.0,1,framestack_k1,1
53104,55.0,1,framestack_k1,1
53176,48.0,1,framestack_k1,1
53264,21.0,1,framestack_k1,1
53384,29.0,1,framestack_k1,1
53392,138.0,1,framestack_k1,1
53428,118.0,1,framestack_k1,1
53484,24.0,1,framestack_k1,1
53524,32.0,1,framestack_k1,1
53572,116.0,1,framestack_k1,1
53580,37.0,1,framestack_k1,1
53656,32.0,1,framestack_k1,1
53720,58.0,1,framestack_k1,1
53756,24.0,1,framestack_k1,1
53832,62.0,1,framestack_k1,1
53844,30.0,1,framestack_k1,1
53848,68.0,1,framestack_k1,1
53892,33.0,1,framestack_k1,1
53908,18.0,1,framestack_k1,1
54024,43.0,1,framestack_k1,1
54052,35.0,1,framestack_k1,1
54128,18.0,1,framestack_k1,1
54228,95.0,1,framestack_k1,1
54296,67.0,1,framestack_k1,1
54308,103.0,1,framestack_k1,1
54344,53.0,1,framestack_k1,1
54408,27.0,1,framestack_k1,1
54556,36.0,1,framestack_k1,1
54672,28.0,1,framestack_k1,1
54700,117.0,1,framestack_k1,1
54704,89.0,1,framestack_k1,1
54764,113.0,1,framestack_k1,1
54836,32.0,1,framestack_k1,1
54880,44.0,1,framestack_k1,1
54956,47.0,1,framestack_k1,1
54968,32.0,1,framestack_k1,1
55016,85.0,1,framestack_k1,1
55068,24.0,1,framestack_k1,1
55132,62.0,1,framestack_k1,1
55168,52.0,1,framestack_k1,1
55268,33.0,1,framestack_k1,1
55324,38.0,1,framestack_k1,1
55324,63.0,1,framestack_k1,1
55364,86.0,1,framestack_k1,1
55448,44.0,1,framestack_k1,1
55472,36.0,1,framestack_k1,1
55488,30.0,1,framestack_k1,1
55588,65.0,1,framestack_k1,1
55600,27.0,1,framestack_k1,1
55624,37.0,1,framestack_k1,1
55712,21.0,1,framestack_k1,1
55764,40.0,1,framestack_k1,1
55852,65.0,1,framestack_k1,1
55868,104.0,1,framestack_k1,1
55884,42.0,1,framestack_k1,1
55944,44.0,1,framestack_k1,1
55972,21.0,1,framestack_k1,1
56084,57.0,1,framestack_k1,1
56128,45.0,1,framestack_k1,1
56136,12.0,1,framestack_k1,1
56152,44.0,1,framestack_k1,1
56168,74.0,1,framestack_k1,1
56232,19.0,1,framestack_k1,1
56296,39.0,1,framestack_k1,1
56344,43.0,1,framestack_k1,1
56380,36.0,1,framestack_k1,1
56392,65.0,1,framestack_k1,1
56396,12.0,1,framestack_k1,1
56412,28.0,1,framestack_k1,1
56584,42.0,1,framestack_k1,1
56604,55.0,1,framestack_k1,1
56632,59.0,1,framestack_k1,1
56740,38.0,1,framestack_k1,1
56780,95.0,1,framestack_k1,1
56812,17.0,1,framestack_k1,1
56844,52.0,1,framestack_k1,1
56912,76.0,1,framestack_k1,1
56968,30.0,1,framestack_k1,1
57092,44.0,1,framestack_k1,1
57128,78.0,1,framestack_k1,1
57160,94.0,1,framestack_k1,1
57220,62.0,1,framestack_k1,1
57264,33.0,1,framestack_k1,1
57356,48.0,1,framestack_k1,1
57380,71.0,1,framestack_k1,1
57396,32.0,1,framestack_k1,1
57400,44.0,1,framestack_k1,1
57448,22.0,1,framestack_k1,1
57544,40.0,1,framestack_k1,1
