step,return,config,seed
5136,34.0,ppo_mlp_pomdp,2
5136,25.0,ppo_mlp_pomdp,2
5236,43.0,ppo_mlp_pomdp,2
5248,27.0,ppo_mlp_pomdp,2
5256,29.0,ppo_mlp_pomdp,2
5300,56.0,ppo_mlp_pomdp,2
5336,19.0,ppo_mlp_pomdp,2
5364,15.0,ppo_mlp_pomdp,2
5364,28.0,ppo_mlp_pomdp,2
5404,41.0,ppo_mlp_pomdp,2
5432,16.0,ppo_mlp_pomdp,2
5456,22.0,ppo_mlp_pomdp,2
5460,13.0,ppo_mlp_pomdp,2
5468,32.0,ppo_mlp_pomdp,2
5484,12.0,ppo_mlp_pomdp,2
5528,14.0,ppo_mlp_pomdp,2
5536,19.0,ppo_mlp_pomdp,2
5620,20.0,ppo_mlp_pomdp,2
5624,40.0,ppo_mlp_pomdp,2
5640,38.0,ppo_mlp_pomdp,2
5660,32.0,ppo_mlp_pomdp,2
5708,16.0,ppo_mlp_pomdp,2
5708,11.0,ppo_mlp_pomdp,2
5712,22.0,ppo_mlp_pomdp,2
5768,35.0,ppo_mlp_pomdp,2
5788,19.0,ppo_mlp_pomdp,2
5816,25.0,ppo_mlp_pomdp,2
5836,31.0,ppo_mlp_pomdp,2
5868,12.0,ppo_mlp_pomdp,2
5872,25.0,ppo_mlp_pomdp,2
5872,20.0,ppo_mlp_pomdp,2
5888,12.0,ppo_mlp_pomdp,2
5964,22.0,ppo_mlp_pomdp,2
5972,20.0,ppo_mlp_pomdp,2
5984,28.0,ppo_mlp_pomdp,2
6024,14.0,ppo_mlp_pomdp,2
6044,14.0,ppo_mlp_pomdp,2
6052,19.0,ppo_mlp_pomdp,2
6104,57.0,ppo_mlp_pomdp,2
6108,20.0,ppo_mlp_pomdp,2
6144,24.0,ppo_mlp_pomdp,2
6148,23.0,ppo_mlp_pomdp,2
6172,15.0,ppo_mlp_pomdp,2
6172,16.0,ppo_mlp_pomdp,2
6188,9.0,ppo_mlp_pomdp,2
6252,19.0,ppo_mlp_pomdp,2
6272,20.0,ppo_mlp_pomdp,2
6276,25.0,ppo_mlp_pomdp,2
6292,36.0,ppo_mlp_pomdp,2
6332,14.0,ppo_mlp_pomdp,2
6332,13.0,ppo_mlp_pomdp,2
6360,16.0,ppo_mlp_pomdp,2
6384,12.0,ppo_mlp_pomdp,2
6396,15.0,ppo_mlp_pomdp,2
6412,39.0,ppo_mlp_pomdp,2
6456,14.0,ppo_mlp_pomdp,2
6492,19.0,ppo_mlp_pomdp,2
6512,31.0,ppo_mlp_pomdp,2
6528,41.0,ppo_mlp_pomdp,2
6532,18.0,ppo_mlp_pomdp,2
6560,11.0,ppo_mlp_pomdp,2
6572,19.0,ppo_mlp_pomdp,2
6576,11.0,ppo_mlp_pomdp,2
6592,14.0,ppo_mlp_pomdp,2
6624,15.0,ppo_mlp_pomdp,2
6640,16.0,ppo_mlp_pomdp,2
6648,13.0,ppo_mlp_pomdp,2
6708,14.0,ppo_mlp_pomdp,2
6712,17.0,ppo_mlp_pomdp,2
6724,36.0,ppo_mlp_pomdp,2
6744,29.0,ppo_mlp_pomdp,2
6776,16.0,ppo_mlp_pomdp,2
6816,17.0,ppo_mlp_pomdp,2
6828,25.0,ppo_mlp_pomdp,2
6840,15.0,ppo_mlp_pomdp,2
6892,18.0,ppo_mlp_pomdp,2
6900,17.0,ppo_mlp_pomdp,2
6900,14.0,ppo_mlp_pomdp,2
6940,9.0,ppo_mlp_pomdp,2
6952,59.0,ppo_mlp_pomdp,2
6968,16.0,ppo_mlp_pomdp,2
6980,21.0,ppo_mlp_pomdp,2
7032,15.0,ppo_mlp_pomdp,2
7080,24.0,ppo_mlp_pomdp,2
7120,21.0,ppo_mlp_pomdp,2
7124,42.0,ppo_mlp_pomdp,2
7220,34.0,ppo_mlp_pomdp,2
7232,26.0,ppo_mlp_pomdp,2
7248,76.0,ppo_mlp_pomdp,2
7264,35.0,ppo_mlp_pomdp,2
7292,14.0,ppo_mlp_pomdp,2
7320,24.0,ppo_mlp_pomdp,2
7352,21.0,ppo_mlp_pomdp,2
7376,20.0,ppo_mlp_pomdp,2
7388,34.0,ppo_mlp_pomdp,2
7508,38.0,ppo_mlp_pomdp,2
7560,12.0,ppo_mlp_pomdp,2
7568,44.0,ppo_mlp_pomdp,2
7592,53.0,ppo_mlp_pomdp,2
7620,14.0,ppo_mlp_pomdp,2
7636,78.0,ppo_mlp_pomdp,2
7684,15.0,ppo_mlp_pomdp,2
7700,32.0,ppo_mlp_pomdp,2
7752,39.0,ppo_mlp_pomdp,2
7764,31.0,ppo_mlp_pomdp,2
7832,19.0,ppo_mlp_pomdp,2
7844,39.0,ppo_mlp_pomdp,2
7916,53.0,ppo_mlp_pomdp,2
7928,20.0,ppo_mlp_pomdp,2
7960,10.0,ppo_mlp_pomdp,2
7984,13.0,ppo_mlp_pomdp,2
7988,55.0,ppo_mlp_pomdp,2
8016,13.0,ppo_mlp_pomdp,2
8036,11.0,ppo_mlp_pomdp,2
8048,53.0,ppo_mlp_pomdp,2
8068,12.0,ppo_mlp_pomdp,2
8100,15.0,ppo_mlp_pomdp,2
8164,15.0,ppo_mlp_pomdp,2
8184,33.0,ppo_mlp_pomdp,2
8204,54.0,ppo_mlp_pomdp,2
8204,33.0,ppo_mlp_pomdp,2
8248,15.0,ppo_mlp_pomdp,2
8248,20.0,ppo_mlp_pomdp,2
8260,13.0,ppo_mlp_pomdp,2
8280,18.0,ppo_mlp_pomdp,2
8356,23.0,ppo_mlp_pomdp,2
8360,27.0,ppo_mlp_pomdp,2
8380,24.0,ppo_mlp_pomdp,2
8412,40.0,ppo_mlp_pomdp,2
8512,32.0,ppo_mlp_pomdp,2
8516,39.0,ppo_mlp_pomdp,2
8556,10.0,ppo_mlp_pomdp,2
8572,39.0,ppo_mlp_pomdp,2
8616,24.0,ppo_mlp_pomdp,2
8632,67.0,ppo_mlp_pomdp,2
8652,23.0,ppo_mlp_pomdp,2
8684,16.0,ppo_mlp_pomdp,2
8744,27.0,ppo_mlp_pomdp,2
8748,15.0,ppo_mlp_pomdp,2
8804,57.0,ppo_mlp_pomdp,2
8820,18.0,ppo_mlp_pomdp,2
8836,21.0,ppo_mlp_pomdp,2
8880,18.0,ppo_mlp_pomdp,2
8880,14.0,ppo_mlp_pomdp,2
8924,21.0,ppo_mlp_pomdp,2
8940,71.0,ppo_mlp_pomdp,2
8964,20.0,ppo_mlp_pomdp,2
9008,16.0,ppo_mlp_pomdp,2
9016,12.0,ppo_mlp_pomdp,2
9056,32.0,ppo_mlp_pomdp,2
9056,43.0,ppo_mlp_pomdp,2
9064,11.0,ppo_mlp_pomdp,2
9088,19.0,ppo_mlp_pomdp,2
9156,16.0,ppo_mlp_pomdp,2
9184,31.0,ppo_mlp_pomdp,2
9208,12.0,ppo_mlp_pomdp,2
9212,36.0,ppo_mlp_pomdp,2
9308,62.0,ppo_mlp_pomdp,2
9344,32.0,ppo_mlp_pomdp,2
9352,35.0,ppo_mlp_pomdp,2
9372,15.0,ppo_mlp_pomdp,2
9436,15.0,ppo_mlp_pomdp,2
9484,74.0,ppo_mlp_pomdp,2
9484,32.0,ppo_mlp_pomdp,2
9568,55.0,ppo_mlp_pomdp,2
9568,20.0,ppo_mlp_pomdp,2
9600,40.0,ppo_mlp_pomdp,2
9624,13.0,ppo_mlp_pomdp,2
9632,36.0,ppo_mlp_pomdp,2
9680,27.0,ppo_mlp_pomdp,2
9692,16.0,ppo_mlp_pomdp,2
9700,24.0,ppo_mlp_pomdp,2
9740,26.0,ppo_mlp_pomdp,2
9756,18.0,ppo_mlp_pomdp,2
9788,11.0,ppo_mlp_pomdp,2
9796,25.0,ppo_mlp_pomdp,2
9820,29.0,ppo_mlp_pomdp,2
9900,27.0,ppo_mlp_pomdp,2
9916,39.0,ppo_mlp_pomdp,2
9932,33.0,ppo_mlp_pomdp,2
10000,44.0,ppo_mlp_pomdp,2
10004,21.0,ppo_mlp_pomdp,2
10048,28.0,ppo_mlp_pomdp,2
10060,14.0,ppo_mlp_pomdp,2
10096,22.0,ppo_mlp_pomdp,2
10108,11.0,ppo_mlp_pomdp,2
10164,16.0,ppo_mlp_pomdp,2
10196,73.0,ppo_mlp_pomdp,2
10228,29.0,ppo_mlp_pomdp,2
10280,20.0,ppo_mlp_pomdp,2
10320,38.0,ppo_mlp_pomdp,2
10332,70.0,ppo_mlp_pomdp,2
10368,34.0,ppo_mlp_pomdp,2
10380,14.0,ppo_mlp_pomdp,2
10408,31.0,ppo_mlp_pomdp,2
10424,13.0,ppo_mlp_pomdp,2
10448,16.0,ppo_mlp_pomdp,2
10524,47.0,ppo_mlp_pomdp,2
10528,25.0,ppo_mlp_pomdp,2
10556,36.0,ppo_mlp_pomdp,2
10592,15.0,ppo_mlp_pomdp,2
10604,11.0,ppo_mlp_pomdp,2
10628,25.0,ppo_mlp_pomdp,2
10668,18.0,ppo_mlp_pomdp,2
10676,11.0,ppo_mlp_pomdp,2
10700,62.0,ppo_mlp_pomdp,2
10716,27.0,ppo_mlp_pomdp,2
10728,14.0,ppo_mlp_pomdp,2
10768,22.0,ppo_mlp_pomdp,2
10792,22.0,ppo_mlp_pomdp,2
10796,16.0,ppo_mlp_pomdp,2
10812,23.0,ppo_mlp_pomdp,2
10860,11.0,ppo_mlp_pomdp,2
10968,43.0,ppo_mlp_pomdp,2
10972,43.0,ppo_mlp_pomdp,2
10988,54.0,ppo_mlp_pomdp,2
11008,36.0,ppo_mlp_pomdp,2
11028,13.0,ppo_mlp_pomdp,2
11056,16.0,ppo_mlp_pomdp,2
11064,13.0,ppo_mlp_pomdp,2
11080,27.0,ppo_mlp_pomdp,2
11112,13.0,ppo_mlp_pomdp,2
11140,18.0,ppo_mlp_pomdp,2
11184,17.0,ppo_mlp_pomdp,2
11212,17.0,ppo_mlp_pomdp,2
11256,43.0,ppo_mlp_pomdp,2
11300,67.0,ppo_mlp_pomdp,2
11316,32.0,ppo_mlp_pomdp,2
11340,20.0,ppo_mlp_pomdp,2
11360,10.0,ppo_mlp_pomdp,2
11400,14.0,ppo_mlp_pomdp,2
11456,13.0,ppo_mlp_pomdp,2
11464,62.0,ppo_mlp_pomdp,2
11504,35.0,ppo_mlp_pomdp,2
11524,16.0,ppo_mlp_pomdp,2
11568,15.0,ppo_mlp_pomdp,2
11576,12.0,ppo_mlp_pomdp,2
11600,33.0,ppo_mlp_pomdp,2
11608,76.0,ppo_mlp_pomdp,2
11664,23.0,ppo_mlp_pomdp,2
11664,13.0,ppo_mlp_pomdp,2
11728,15.0,ppo_mlp_pomdp,2
11732,38.0,ppo_mlp_pomdp,2
11732,32.0,ppo_mlp_pomdp,2
11744,19.0,ppo_mlp_pomdp,2
11776,11.0,ppo_mlp_pomdp,2
11832,24.0,ppo_mlp_pomdp,2
11904,31.0,ppo_mlp_pomdp,2
11908,43.0,ppo_mlp_pomdp,2
11944,27.0,ppo_mlp_pomdp,2
11948,50.0,ppo_mlp_pomdp,2
11972,16.0,ppo_mlp_pomdp,2
12048,34.0,ppo_mlp_pomdp,2
12052,19.0,ppo_mlp_pomdp,2
12080,33.0,ppo_mlp_pomdp,2
12136,46.0,ppo_mlp_pomdp,2
12148,16.0,ppo_mlp_pomdp,2
12160,27.0,ppo_mlp_pomdp,2
12164,27.0,ppo_mlp_pomdp,2
12216,19.0,ppo_mlp_pomdp,2
12232,17.0,ppo_mlp_pomdp,2
12336,29.0,ppo_mlp_pomdp,2
12368,33.0,ppo_mlp_pomdp,2
12428,14.0,ppo_mlp_pomdp,2
12472,76.0,ppo_mlp_pomdp,2
12492,15.0,ppo_mlp_pomdp,2
12500,87.0,ppo_mlp_pomdp,2
12540,50.0,ppo_mlp_pomdp,2
12584,20.0,ppo_mlp_pomdp,2
12624,20.0,ppo_mlp_pomdp,2
12624,37.0,ppo_mlp_pomdp,2
12680,23.0,ppo_mlp_pomdp,2
12692,49.0,ppo_mlp_pomdp,2
12704,19.0,ppo_mlp_pomdp,2
12744,29.0,ppo_mlp_pomdp,2
12804,27.0,ppo_mlp_pomdp,2
12808,31.0,ppo_mlp_pomdp,2
12808,15.0,ppo_mlp_pomdp,2
12860,12.0,ppo_mlp_pomdp,2
12868,15.0,ppo_mlp_pomdp,2
12916,11.0,ppo_mlp_pomdp,2
12976,67.0,ppo_mlp_pomdp,2
13008,49.0,ppo_mlp_pomdp,2
13060,35.0,ppo_mlp_pomdp,2
13100,30.0,ppo_mlp_pomdp,2
13104,60.0,ppo_mlp_pomdp,2
13108,24.0,ppo_mlp_pomdp,2
13220,29.0,ppo_mlp_pomdp,2
13244,45.0,ppo_mlp_pomdp,2
13272,40.0,ppo_mlp_pomdp,2
13324,54.0,ppo_mlp_pomdp,2
13340,29.0,ppo_mlp_pomdp,2
13468,31.0,ppo_mlp_pomdp,2
13484,59.0,ppo_mlp_pomdp,2
13520,12.0,ppo_mlp_pomdp,2
13536,12.0,ppo_mlp_pomdp,2
13552,69.0,ppo_mlp_pomdp,2
13576,62.0,ppo_mlp_pomdp,2
13628,12.0,ppo_mlp_pomdp,2
13692,38.0,ppo_mlp_pomdp,2
13708,19.0,ppo_mlp_pomdp,2
13776,20.0,ppo_mlp_pomdp,2
13792,59.0,ppo_mlp_pomdp,2
13792,20.0,ppo_mlp_pomdp,2
13828,12.0,ppo_mlp_pomdp,2
13852,14.0,ppo_mlp_pomdp,2
13860,84.0,ppo_mlp_pomdp,2
13912,20.0,ppo_mlp_pomdp,2
13924,15.0,ppo_mlp_pomdp,2
13944,37.0,ppo_mlp_pomdp,2
14012,16.0,ppo_mlp_pomdp,2
14020,26.0,ppo_mlp_pomdp,2
14100,21.0,ppo_mlp_pomdp,2
14128,50.0,ppo_mlp_pomdp,2
14136,28.0,ppo_mlp_pomdp,2
14156,75.0,ppo_mlp_pomdp,2
14180,19.0,ppo_mlp_pomdp,2
14204,16.0,ppo_mlp_pomdp,2
14212,13.0,ppo_mlp_pomdp,2
14224,23.0,ppo_mlp_pomdp,2
14228,11.0,ppo_mlp_pomdp,2
