step,return,config,seed
3300,15.0,ppo_lstm_pomdp,2
3324,11.0,ppo_lstm_pomdp,2
3364,17.0,ppo_lstm_pomdp,2
3392,16.0,ppo_lstm_pomdp,2
3404,25.0,ppo_lstm_pomdp,2
3416,33.0,ppo_lstm_pomdp,2
3448,13.0,ppo_lstm_pomdp,2
3452,11.0,ppo_lstm_pomdp,2
3484,16.0,ppo_lstm_pomdp,2
3504,13.0,ppo_lstm_pomdp,2
3536,20.0,ppo_lstm_pomdp,2
3552,46.0,ppo_lstm_pomdp,2
3568,20.0,ppo_lstm_pomdp,2
3584,19.0,ppo_lstm_pomdp,2
3608,17.0,ppo_lstm_pomdp,2
3656,21.0,ppo_lstm_pomdp,2
3660,12.0,ppo_lstm_pomdp,2
3688,33.0,ppo_lstm_pomdp,2
3700,9.0,ppo_lstm_pomdp,2
3724,34.0,ppo_lstm_pomdp,2
3732,18.0,ppo_lstm_pomdp,2
3760,17.0,ppo_lstm_pomdp,2
3768,10.0,ppo_lstm_pomdp,2
3776,18.0,ppo_lstm_pomdp,2
3816,13.0,ppo_lstm_pomdp,2
3820,10.0,ppo_lstm_pomdp,2
3836,25.0,ppo_lstm_pomdp,2
3884,11.0,ppo_lstm_pomdp,2
3896,18.0,ppo_lstm_pomdp,2
3908,34.0,ppo_lstm_pomdp,2
3972,15.0,ppo_lstm_pomdp,2
3976,39.0,ppo_lstm_pomdp,2
4032,14.0,ppo_lstm_pomdp,2
4036,37.0,ppo_lstm_pomdp,2
4088,47.0,ppo_lstm_pomdp,2
4104,16.0,ppo_lstm_pomdp,2
4176,21.0,ppo_lstm_pomdp,2
4188,52.0,ppo_lstm_pomdp,2
4200,23.0,ppo_lstm_pomdp,2
4224,11.0,ppo_lstm_pomdp,2
4260,56.0,ppo_lstm_pomdp,2
4260,14.0,ppo_lstm_pomdp,2
4292,16.0,ppo_lstm_pomdp,2
4332,35.0,ppo_lstm_pomdp,2
4344,20.0,ppo_lstm_pomdp,2
4420,21.0,ppo_lstm_pomdp,2
4460,41.0,ppo_lstm_pomdp,2
4464,50.0,ppo_lstm_pomdp,2
4484,15.0,ppo_lstm_pomdp,2
4504,39.0,ppo_lstm_pomdp,2
4512,11.0,ppo_lstm_pomdp,2
4564,19.0,ppo_lstm_pomdp,2
4604,22.0,ppo_lstm_pomdp,2
4632,31.0,ppo_lstm_pomdp,2
4640,44.0,ppo_lstm_pomdp,2
4672,16.0,ppo_lstm_pomdp,2
4676,27.0,ppo_lstm_pomdp,2
4712,19.0,ppo_lstm_pomdp,2
4724,11.0,ppo_lstm_pomdp,2
4732,14.0,ppo_lstm_pomdp,2
4796,15.0,ppo_lstm_pomdp,2
4856,53.0,ppo_lstm_pomdp,2
4856,32.0,ppo_lstm_pomdp,2
4864,16.0,ppo_lstm_pomdp,2
4916,50.0,ppo_lstm_pomdp,2
4932,16.0,ppo_lstm_pomdp,2
4964,11.0,ppo_lstm_pomdp,2
5032,43.0,ppo_lstm_pomdp,2
5044,46.0,ppo_lstm_pomdp,2
5084,37.0,ppo_lstm_pomdp,2
5100,33.0,ppo_lstm_pomdp,2
5104,17.0,ppo_lstm_pomdp,2
5128,20.0,ppo_lstm_pomdp,2
5160,14.0,ppo_lstm_pomdp,2
5188,20.0,ppo_lstm_pomdp,2
5228,24.0,ppo_lstm_pomdp,2
5228,35.0,ppo_lstm_pomdp,2
5252,22.0,ppo_lstm_pomdp,2
5276,21.0,ppo_lstm_pomdp,2
5344,28.0,ppo_lstm_pomdp,2
5356,31.0,ppo_lstm_pomdp,2
5388,27.0,ppo_lstm_pomdp,2
5400,10.0,ppo_lstm_pomdp,2
5408,15.0,ppo_lstm_pomdp,2
5456,13.0,ppo_lstm_pomdp,2
5488,24.0,ppo_lstm_pomdp,2
5516,65.0,ppo_lstm_pomdp,2
5524,16.0,ppo_lstm_pomdp,2
5536,31.0,ppo_lstm_pomdp,2
5560,10.0,ppo_lstm_pomdp,2
5596,17.0,ppo_lstm_pomdp,2
5600,27.0,ppo_lstm_pomdp,2
5608,17.0,ppo_lstm_pomdp,2
5644,11.0,ppo_lstm_pomdp,2
5648,11.0,ppo_lstm_pomdp,2
5700,22.0,ppo_lstm_pomdp,2
5716,17.0,ppo_lstm_pomdp,2
5724,18.0,ppo_lstm_pomdp,2
5764,50.0,ppo_lstm_pomdp,2
5768,12.0,ppo_lstm_pomdp,2
5784,20.0,ppo_lstm_pomdp,2
5812,21.0,ppo_lstm_pomdp,2
5844,19.0,ppo_lstm_pomdp,2
5852,20.0,ppo_lstm_pomdp,2
5860,18.0,ppo_lstm_pomdp,2
5884,17.0,ppo_lstm_pomdp,2
5900,9.0,ppo_lstm_pomdp,2
5904,14.0,ppo_lstm_pomdp,2
5952,24.0,ppo_lstm_pomdp,2
5960,18.0,ppo_lstm_pomdp,2
5964,14.0,ppo_lstm_pomdp,2
5996,23.0,ppo_lstm_pomdp,2
6008,10.0,ppo_lstm_pomdp,2
6052,22.0,ppo_lstm_pomdp,2
6056,14.0,ppo_lstm_pomdp,2
6064,13.0,ppo_lstm_pomdp,2
6096,9.0,ppo_lstm_pomdp,2
6096,35.0,ppo_lstm_pomdp,2
6144,11.0,ppo_lstm_pomdp,2
6148,20.0,ppo_lstm_pomdp,2
6152,13.0,ppo_lstm_pomdp,2
6180,31.0,ppo_lstm_pomdp,2
6224,18.0,ppo_lstm_pomdp,2
6232,12.0,ppo_lstm_pomdp,2
6300,16.0,ppo_lstm_pomdp,2
6308,38.0,ppo_lstm_pomdp,2
6352,51.0,ppo_lstm_pomdp,2
6356,32.0,ppo_lstm_pomdp,2
6360,12.0,ppo_lstm_pomdp,2
6372,17.0,ppo_lstm_pomdp,2
6420,14.0,ppo_lstm_pomdp,2
6476,25.0,ppo_lstm_pomdp,2
6488,16.0,ppo_lstm_pomdp,2
6488,32.0,ppo_lstm_pomdp,2
6496,35.0,ppo_lstm_pomdp,2
6564,18.0,ppo_lstm_pomdp,2
6584,21.0,ppo_lstm_pomdp,2
6604,28.0,ppo_lstm_pomdp,2
6608,32.0,ppo_lstm_pomdp,2
6640,18.0,ppo_lstm_pomdp,2
6692,20.0,ppo_lstm_pomdp,2
6720,19.0,ppo_lstm_pomdp,2
6740,33.0,ppo_lstm_pomdp,2
6776,20.0,ppo_lstm_pomdp,2
6780,14.0,ppo_lstm_pomdp,2
6820,10.0,ppo_lstm_pomdp,2
6824,59.0,ppo_lstm_pomdp,2
6860,29.0,ppo_lstm_pomdp,2
6876,12.0,ppo_lstm_pomdp,2
6916,13.0,ppo_lstm_pomdp,2
6948,17.0,ppo_lstm_pomdp,2
7012,47.0,ppo_lstm_pomdp,2
7044,65.0,ppo_lstm_pomdp,2
7072,38.0,ppo_lstm_pomdp,2
7104,22.0,ppo_lstm_pomdp,2
