step,return,config,seed
4144,40.0,ppo_mlp_pomdp,3
4180,16.0,ppo_mlp_pomdp,3
4200,45.0,ppo_mlp_pomdp,3
4212,19.0,ppo_mlp_pomdp,3
4224,19.0,ppo_mlp_pomdp,3
4228,11.0,ppo_mlp_pomdp,3
4284,14.0,ppo_mlp_pomdp,3
4320,26.0,ppo_mlp_pomdp,3
4336,33.0,ppo_mlp_pomdp,3
4364,10.0,ppo_mlp_pomdp,3
4388,39.0,ppo_mlp_pomdp,3
4396,14.0,ppo_mlp_pomdp,3
4444,13.0,ppo_mlp_pomdp,3
4460,23.0,ppo_mlp_pomdp,3
4488,50.0,ppo_mlp_pomdp,3
4516,29.0,ppo_mlp_pomdp,3
4520,18.0,ppo_mlp_pomdp,3
4544,13.0,ppo_mlp_pomdp,3
4568,26.0,ppo_mlp_pomdp,3
4576,13.0,ppo_mlp_pomdp,3
4628,27.0,ppo_mlp_pomdp,3
4656,27.0,ppo_mlp_pomdp,3
4676,24.0,ppo_mlp_pomdp,3
4680,27.0,ppo_mlp_pomdp,3
4748,17.0,ppo_mlp_pomdp,3
4780,24.0,ppo_mlp_pomdp,3
4804,36.0,ppo_mlp_pomdp,3
4824,48.0,ppo_mlp_pomdp,3
4828,19.0,ppo_mlp_pomdp,3
4852,17.0,ppo_mlp_pomdp,3
4896,22.0,ppo_mlp_pomdp,3
4924,24.0,ppo_mlp_pomdp,3
4948,29.0,ppo_mlp_pomdp,3
4964,16.0,ppo_mlp_pomdp,3
4984,32.0,ppo_mlp_pomdp,3
5036,17.0,ppo_mlp_pomdp,3
5036,21.0,ppo_mlp_pomdp,3
5068,20.0,ppo_mlp_pomdp,3
5128,22.0,ppo_mlp_pomdp,3
5176,34.0,ppo_mlp_pomdp,3
5188,29.0,ppo_mlp_pomdp,3
5188,65.0,ppo_mlp_pomdp,3
5200,17.0,ppo_mlp_pomdp,3
5244,13.0,ppo_mlp_pomdp,3
5276,24.0,ppo_mlp_pomdp,3
5276,18.0,ppo_mlp_pomdp,3
5296,12.0,ppo_mlp_pomdp,3
5340,10.0,ppo_mlp_pomdp,3
5368,22.0,ppo_mlp_pomdp,3
5376,24.0,ppo_mlp_pomdp,3
5404,53.0,ppo_mlp_pomdp,3
5412,10.0,ppo_mlp_pomdp,3
5416,18.0,ppo_mlp_pomdp,3
5456,10.0,ppo_mlp_pomdp,3
5484,19.0,ppo_mlp_pomdp,3
5492,28.0,ppo_mlp_pomdp,3
5536,12.0,ppo_mlp_pomdp,3
5536,19.0,ppo_mlp_pomdp,3
5540,11.0,ppo_mlp_pomdp,3
5612,18.0,ppo_mlp_pomdp,3
5616,49.0,ppo_mlp_pomdp,3
5680,34.0,ppo_mlp_pomdp,3
5688,18.0,ppo_mlp_pomdp,3
5740,12.0,ppo_mlp_pomdp,3
5800,29.0,ppo_mlp_pomdp,3
5844,25.0,ppo_mlp_pomdp,3
5848,57.0,ppo_mlp_pomdp,3
5888,87.0,ppo_mlp_pomdp,3
5908,14.0,ppo_mlp_pomdp,3
5928,31.0,ppo_mlp_pomdp,3
5972,31.0,ppo_mlp_pomdp,3
5976,16.0,ppo_mlp_pomdp,3
6080,37.0,ppo_mlp_pomdp,3
6084,48.0,ppo_mlp_pomdp,3
6120,36.0,ppo_mlp_pomdp,3
6148,16.0,ppo_mlp_pomdp,3
6152,16.0,ppo_mlp_pomdp,3
6180,14.0,ppo_mlp_pomdp,3
6184,51.0,ppo_mlp_pomdp,3
6240,14.0,ppo_mlp_pomdp,3
6252,25.0,ppo_mlp_pomdp,3
6288,11.0,ppo_mlp_pomdp,3
6292,26.0,ppo_mlp_pomdp,3
6344,13.0,ppo_mlp_pomdp,3
6352,14.0,ppo_mlp_pomdp,3
6416,17.0,ppo_mlp_pomdp,3
6432,19.0,ppo_mlp_pomdp,3
6444,47.0,ppo_mlp_pomdp,3
6476,14.0,ppo_mlp_pomdp,3
6488,83.0,ppo_mlp_pomdp,3
6556,16.0,ppo_mlp_pomdp,3
6564,29.0,ppo_mlp_pomdp,3
6608,12.0,ppo_mlp_pomdp,3
6624,36.0,ppo_mlp_pomdp,3
6644,19.0,ppo_mlp_pomdp,3
6696,17.0,ppo_mlp_pomdp,3
6720,27.0,ppo_mlp_pomdp,3
6724,19.0,ppo_mlp_pomdp,3
6732,74.0,ppo_mlp_pomdp,3
6776,12.0,ppo_mlp_pomdp,3
6788,13.0,ppo_mlp_pomdp,3
6796,18.0,ppo_mlp_pomdp,3
6800,25.0,ppo_mlp_pomdp,3
6832,8.0,ppo_mlp_pomdp,3
6832,13.0,ppo_mlp_pomdp,3
6864,18.0,ppo_mlp_pomdp,3
6880,19.0,ppo_mlp_pomdp,3
6892,14.0,ppo_mlp_pomdp,3
6904,17.0,ppo_mlp_pomdp,3
6960,16.0,ppo_mlp_pomdp,3
6968,25.0,ppo_mlp_pomdp,3
6972,22.0,ppo_mlp_pomdp,3
6976,17.0,ppo_mlp_pomdp,3
7048,17.0,ppo_mlp_pomdp,3
7072,27.0,ppo_mlp_pomdp,3
7084,27.0,ppo_mlp_pomdp,3
7104,13.0,ppo_mlp_pomdp,3
7120,11.0,ppo_mlp_pomdp,3
7132,40.0,ppo_mlp_pomdp,3
7132,11.0,ppo_mlp_pomdp,3
7200,16.0,ppo_mlp_pomdp,3
7220,21.0,ppo_mlp_pomdp,3
7248,31.0,ppo_mlp_pomdp,3
7272,41.0,ppo_mlp_pomdp,3
7276,13.0,ppo_mlp_pomdp,3
7304,13.0,ppo_mlp_pomdp,3
7336,33.0,ppo_mlp_pomdp,3
7372,24.0,ppo_mlp_pomdp,3
7396,22.0,ppo_mlp_pomdp,3
7424,36.0,ppo_mlp_pomdp,3
7456,29.0,ppo_mlp_pomdp,3
7476,25.0,ppo_mlp_pomdp,3
7496,24.0,ppo_mlp_pomdp,3
7560,20.0,ppo_mlp_pomdp,3
7572,18.0,ppo_mlp_pomdp,3
7596,42.0,ppo_mlp_pomdp,3
7644,17.0,ppo_mlp_pomdp,3
7652,48.0,ppo_mlp_pomdp,3
7660,24.0,ppo_mlp_pomdp,3
7684,21.0,ppo_mlp_pomdp,3
7724,15.0,ppo_mlp_pomdp,3
7740,13.0,ppo_mlp_pomdp,3
7784,14.0,ppo_mlp_pomdp,3
7828,21.0,ppo_mlp_pomdp,3
7828,43.0,ppo_mlp_pomdp,3
7852,16.0,ppo_mlp_pomdp,3
7888,14.0,ppo_mlp_pomdp,3
7960,32.0,ppo_mlp_pomdp,3
7980,22.0,ppo_mlp_pomdp,3
8020,14.0,ppo_mlp_pomdp,3
8036,45.0,ppo_mlp_pomdp,3
8080,24.0,ppo_mlp_pomdp,3
8088,16.0,ppo_mlp_pomdp,3
8144,15.0,ppo_mlp_pomdp,3
8180,22.0,ppo_mlp_pomdp,3
8196,137.0,ppo_mlp_pomdp,3
8196,12.0,ppo_mlp_pomdp,3
8240,14.0,ppo_mlp_pomdp,3
8244,51.0,ppo_mlp_pomdp,3
8312,28.0,ppo_mlp_pomdp,3
8332,22.0,ppo_mlp_pomdp,3
8408,18.0,ppo_mlp_pomdp,3
8472,15.0,ppo_mlp_pomdp,3
8476,57.0,ppo_mlp_pomdp,3
8492,73.0,ppo_mlp_pomdp,3
8524,12.0,ppo_mlp_pomdp,3
8568,22.0,ppo_mlp_pomdp,3
8584,22.0,ppo_mlp_pomdp,3
8672,21.0,ppo_mlp_pomdp,3
8712,99.0,ppo_mlp_pomdp,3
8740,16.0,ppo_mlp_pomdp,3
8748,55.0,ppo_mlp_pomdp,3
8760,47.0,ppo_mlp_pomdp,3
8828,28.0,ppo_mlp_pomdp,3
8844,25.0,ppo_mlp_pomdp,3
8908,15.0,ppo_mlp_pomdp,3
8912,20.0,ppo_mlp_pomdp,3
8936,43.0,ppo_mlp_pomdp,3
8936,46.0,ppo_mlp_pomdp,3
9004,16.0,ppo_mlp_pomdp,3
9024,27.0,ppo_mlp_pomdp,3
9032,30.0,ppo_mlp_pomdp,3
9040,25.0,ppo_mlp_pomdp,3
9116,18.0,ppo_mlp_pomdp,3
9136,25.0,ppo_mlp_pomdp,3
9144,34.0,ppo_mlp_pomdp,3
9172,13.0,ppo_mlp_pomdp,3
9188,12.0,ppo_mlp_pomdp,3
9196,42.0,ppo_mlp_pomdp,3
9236,15.0,ppo_mlp_pomdp,3
9288,22.0,ppo_mlp_pomdp,3
9296,26.0,ppo_mlp_pomdp,3
9308,40.0,ppo_mlp_pomdp,3
9340,25.0,ppo_mlp_pomdp,3
9376,21.0,ppo_mlp_pomdp,3
9380,20.0,ppo_mlp_pomdp,3
9428,12.0,ppo_mlp_pomdp,3
9484,43.0,ppo_mlp_pomdp,3
9548,51.0,ppo_mlp_pomdp,3
9564,33.0,ppo_mlp_pomdp,3
9588,51.0,ppo_mlp_pomdp,3
9640,18.0,ppo_mlp_pomdp,3
9644,39.0,ppo_mlp_pomdp,3
9664,28.0,ppo_mlp_pomdp,3
9716,18.0,ppo_mlp_pomdp,3
9724,33.0,ppo_mlp_pomdp,3
9768,25.0,ppo_mlp_pomdp,3
9780,15.0,ppo_mlp_pomdp,3
9844,29.0,ppo_mlp_pomdp,3
9844,49.0,ppo_mlp_pomdp,3
9848,19.0,ppo_mlp_pomdp,3
9908,15.0,ppo_mlp_pomdp,3
9916,16.0,ppo_mlp_pomdp,3
9940,23.0,ppo_mlp_pomdp,3
9980,49.0,ppo_mlp_pomdp,3
9996,19.0,ppo_mlp_pomdp,3
10016,18.0,ppo_mlp_pomdp,3
10056,36.0,ppo_mlp_pomdp,3
10100,25.0,ppo_mlp_pomdp,3
10116,33.0,ppo_mlp_pomdp,3
10136,19.0,ppo_mlp_pomdp,3
10160,14.0,ppo_mlp_pomdp,3
10188,12.0,ppo_mlp_pomdp,3
10232,28.0,ppo_mlp_pomdp,3
10236,54.0,ppo_mlp_pomdp,3
10332,42.0,ppo_mlp_pomdp,3
10396,39.0,ppo_mlp_pomdp,3
10396,15.0,ppo_mlp_pomdp,3
10404,53.0,ppo_mlp_pomdp,3
10452,13.0,ppo_mlp_pomdp,3
10500,25.0,ppo_mlp_pomdp,3
10504,12.0,ppo_mlp_pomdp,3
10540,76.0,ppo_mlp_pomdp,3
10548,10.0,ppo_mlp_pomdp,3
10608,14.0,ppo_mlp_pomdp,3
10612,51.0,ppo_mlp_pomdp,3
10684,45.0,ppo_mlp_pomdp,3
10696,21.0,ppo_mlp_pomdp,3
10712,24.0,ppo_mlp_pomdp,3
10736,48.0,ppo_mlp_pomdp,3
10740,13.0,ppo_mlp_pomdp,3
10776,19.0,ppo_mlp_pomdp,3
10800,15.0,ppo_mlp_pomdp,3
10848,17.0,ppo_mlp_pomdp,3
10884,42.0,ppo_mlp_pomdp,3
10956,26.0,ppo_mlp_pomdp,3
10956,53.0,ppo_mlp_pomdp,3
10972,42.0,ppo_mlp_pomdp,3
11020,15.0,ppo_mlp_pomdp,3
11064,44.0,ppo_mlp_pomdp,3
11100,35.0,ppo_mlp_pomdp,3
11132,39.0,ppo_mlp_pomdp,3
11160,34.0,ppo_mlp_pomdp,3
11168,25.0,ppo_mlp_pomdp,3
11248,19.0,ppo_mlp_pomdp,3
11252,22.0,ppo_mlp_pomdp,3
11316,53.0,ppo_mlp_pomdp,3
11336,21.0,ppo_mlp_pomdp,3
11336,50.0,ppo_mlp_pomdp,3
11424,21.0,ppo_mlp_pomdp,3
11428,22.0,ppo_mlp_pomdp,3
11440,46.0,ppo_mlp_pomdp,3
11496,16.0,ppo_mlp_pomdp,3
11540,24.0,ppo_mlp_pomdp,3
11584,66.0,ppo_mlp_pomdp,3
11588,22.0,ppo_mlp_pomdp,3
11644,25.0,ppo_mlp_pomdp,3
11644,13.0,ppo_mlp_pomdp,3
11692,26.0,ppo_mlp_pomdp,3
11696,67.0,ppo_mlp_pomdp,3
11708,15.0,ppo_mlp_pomdp,3
11776,20.0,ppo_mlp_pomdp,3
11784,21.0,ppo_mlp_pomdp,3
11788,19.0,ppo_mlp_pomdp,3
11836,47.0,ppo_mlp_pomdp,3
11856,19.0,ppo_mlp_pomdp,3
11900,27.0,ppo_mlp_pomdp,3
11912,31.0,ppo_mlp_pomdp,3
11960,14.0,ppo_mlp_pomdp,3
11968,32.0,ppo_mlp_pomdp,3
12000,35.0,ppo_mlp_pomdp,3
12012,24.0,ppo_mlp_pomdp,3
12044,18.0,ppo_mlp_pomdp,3
12052,22.0,ppo_mlp_pomdp,3
12108,13.0,ppo_mlp_pomdp,3
12156,38.0,ppo_mlp_pomdp,3
12164,13.0,ppo_mlp_pomdp,3
12176,40.0,ppo_mlp_pomdp,3
12236,14.0,ppo_mlp_pomdp,3
12284,31.0,ppo_mlp_pomdp,3
12312,18.0,ppo_mlp_pomdp,3
12332,11.0,ppo_mlp_pomdp,3
12340,43.0,ppo_mlp_pomdp,3
12364,79.0,ppo_mlp_pomdp,3
12396,15.0,ppo_mlp_pomdp,3
12480,20.0,ppo_mlp_pomdp,3
12524,39.0,ppo_mlp_pomdp,3
12536,48.0,ppo_mlp_pomdp,3
12596,17.0,ppo_mlp_pomdp,3
12612,18.0,ppo_mlp_pomdp,3
12624,77.0,ppo_mlp_pomdp,3
12700,54.0,ppo_mlp_pomdp,3
12724,24.0,ppo_mlp_pomdp,3
12728,28.0,ppo_mlp_pomdp,3
12808,52.0,ppo_mlp_pomdp,3
12864,33.0,ppo_mlp_pomdp,3
12872,42.0,ppo_mlp_pomdp,3
12952,35.0,ppo_mlp_pomdp,3
12964,22.0,ppo_mlp_pomdp,3
12972,61.0,ppo_mlp_pomdp,3
13024,39.0,ppo_mlp_pomdp,3
13120,23.0,ppo_mlp_pomdp,3
13140,43.0,ppo_mlp_pomdp,3
13228,21.0,ppo_mlp_pomdp,3
13260,71.0,ppo_mlp_pomdp,3
13272,37.0,ppo_mlp_pomdp,3
13272,79.0,ppo_mlp_pomdp,3
13312,12.0,ppo_mlp_pomdp,3
13348,29.0,ppo_mlp_pomdp,3
13416,16.0,ppo_mlp_pomdp,3
13448,33.0,ppo_mlp_pomdp,3
13448,43.0,ppo_mlp_pomdp,3
13528,63.0,ppo_mlp_pomdp,3
13548,32.0,ppo_mlp_pomdp,3
13588,34.0,ppo_mlp_pomdp,3
13632,45.0,ppo_mlp_pomdp,3
13668,19.0,ppo_mlp_pomdp,3
13744,48.0,ppo_mlp_pomdp,3
13808,34.0,ppo_mlp_pomdp,3
13824,73.0,ppo_mlp_pomdp,3
13844,24.0,ppo_mlp_pomdp,3
13880,13.0,ppo_mlp_pomdp,3
13908,15.0,ppo_mlp_pomdp,3
13936,75.0,ppo_mlp_pomdp,3
13944,33.0,ppo_mlp_pomdp,3
13948,9.0,ppo_mlp_pomdp,3
14068,32.0,ppo_mlp_pomdp,3
14156,51.0,ppo_mlp_pomdp,3
14156,52.0,ppo_mlp_pomdp,3
14208,12.0,ppo_mlp_pomdp,3
14240,42.0,ppo_mlp_pomdp,3
14296,21.0,ppo_mlp_pomdp,3
14296,34.0,ppo_mlp_pomdp,3
14308,106.0,ppo_mlp_pomdp,3
14380,17.0,ppo_mlp_pomdp,3
14412,42.0,ppo_mlp_pomdp,3
14444,36.0,ppo_mlp_pomdp,3
14496,49.0,ppo_mlp_pomdp,3
14568,38.0,ppo_mlp_pomdp,3
14636,63.0,ppo_mlp_pomdp,3
14648,19.0,ppo_mlp_pomdp,3
14676,44.0,ppo_mlp_pomdp,3
14728,70.0,ppo_mlp_pomdp,3
14780,35.0,ppo_mlp_pomdp,3
14796,36.0,ppo_mlp_pomdp,3
14832,38.0,ppo_mlp_pomdp,3
14860,19.0,ppo_mlp_pomdp,3
14912,28.0,ppo_mlp_pomdp,3
14988,64.0,ppo_mlp_pomdp,3
15028,28.0,ppo_mlp_pomdp,3
15036,11.0,ppo_mlp_pomdp,3
15084,62.0,ppo_mlp_pomdp,3
15108,17.0,ppo_mlp_pomdp,3
15144,14.0,ppo_mlp_pomdp,3
15152,72.0,ppo_mlp_pomdp,3
15164,13.0,ppo_mlp_pomdp,3
15224,14.0,ppo_mlp_pomdp,3
15244,24.0,ppo_mlp_pomdp,3
15304,14.0,ppo_mlp_pomdp,3
15312,39.0,ppo_mlp_pomdp,3
15312,70.0,ppo_mlp_pomdp,3
15324,24.0,ppo_mlp_pomdp,3
15356,10.0,ppo_mlp_pomdp,3
15400,21.0,ppo_mlp_pomdp,3
15480,19.0,ppo_mlp_pomdp,3
15504,36.0,ppo_mlp_pomdp,3
15528,50.0,ppo_mlp_pomdp,3
15568,21.0,ppo_mlp_pomdp,3
15592,15.0,ppo_mlp_pomdp,3
15608,75.0,ppo_mlp_pomdp,3
15656,15.0,ppo_mlp_pomdp,3
15684,28.0,ppo_mlp_pomdp,3
15716,52.0,ppo_mlp_pomdp,3
15720,15.0,ppo_mlp_pomdp,3
15740,13.0,ppo_mlp_pomdp,3
15748,34.0,ppo_mlp_pomdp,3
15796,18.0,ppo_mlp_pomdp,3
15828,21.0,ppo_mlp_pomdp,3
15904,38.0,ppo_mlp_pomdp,3
15936,34.0,ppo_mlp_pomdp,3
15972,63.0,ppo_mlp_pomdp,3
16032,31.0,ppo_mlp_pomdp,3
16036,51.0,ppo_mlp_pomdp,3
16072,24.0,ppo_mlp_pomdp,3
16088,37.0,ppo_mlp_pomdp,3
16164,22.0,ppo_mlp_pomdp,3
16172,20.0,ppo_mlp_pomdp,3
16220,46.0,ppo_mlp_pomdp,3
16232,48.0,ppo_mlp_pomdp,3
16256,20.0,ppo_mlp_pomdp,3
16308,21.0,ppo_mlp_pomdp,3
16308,35.0,ppo_mlp_pomdp,3
16332,24.0,ppo_mlp_pomdp,3
16376,16.0,ppo_mlp_pomdp,3
16496,40.0,ppo_mlp_pomdp,3
16512,33.0,ppo_mlp_pomdp,3
16572,65.0,ppo_mlp_pomdp,3
16620,26.0,ppo_mlp_pomdp,3
16628,32.0,ppo_mlp_pomdp,3
16684,106.0,ppo_mlp_pomdp,3
16728,26.0,ppo_mlp_pomdp,3
16756,17.0,ppo_mlp_pomdp,3
16764,33.0,ppo_mlp_pomdp,3
16812,13.0,ppo_mlp_pomdp,3
16832,16.0,ppo_mlp_pomdp,3
16872,74.0,ppo_mlp_pomdp,3
16904,17.0,ppo_mlp_pomdp,3
16936,51.0,ppo_mlp_pomdp,3
16980,26.0,ppo_mlp_pomdp,3
17000,23.0,ppo_mlp_pomdp,3
17008,48.0,ppo_mlp_pomdp,3
17040,14.0,ppo_mlp_pomdp,3
17040,25.0,ppo_mlp_pomdp,3
17112,17.0,ppo_mlp_pomdp,3
17156,36.0,ppo_mlp_pomdp,3
17184,35.0,ppo_mlp_pomdp,3
17212,13.0,ppo_mlp_pomdp,3
17228,56.0,ppo_mlp_pomdp,3
17236,12.0,ppo_mlp_pomdp,3
17256,35.0,ppo_mlp_pomdp,3
17412,43.0,ppo_mlp_pomdp,3
17428,53.0,ppo_mlp_pomdp,3
17492,19.0,ppo_mlp_pomdp,3
17528,67.0,ppo_mlp_pomdp,3
17616,21.0,ppo_mlp_pomdp,3
17624,48.0,ppo_mlp_pomdp,3
17636,35.0,ppo_mlp_pomdp,3
17656,106.0,ppo_mlp_pomdp,3
17752,33.0,ppo_mlp_pomdp,3
17828,18.0,ppo_mlp_pomdp,3
17836,52.0,ppo_mlp_pomdp,3
17912,20.0,ppo_mlp_pomdp,3
17912,18.0,ppo_mlp_pomdp,3
17916,64.0,ppo_mlp_pomdp,3
17976,14.0,ppo_mlp_pomdp,3
18024,27.0,ppo_mlp_pomdp,3
18048,102.0,ppo_mlp_pomdp,3
18100,12.0,ppo_mlp_pomdp,3
18104,19.0,ppo_mlp_pomdp,3
18152,43.0,ppo_mlp_pomdp,3
18164,15.0,ppo_mlp_pomdp,3
18176,65.0,ppo_mlp_pomdp,3
18208,13.0,ppo_mlp_pomdp,3
18308,50.0,ppo_mlp_pomdp,3
18308,32.0,ppo_mlp_pomdp,3
18352,10.0,ppo_mlp_pomdp,3
18388,55.0,ppo_mlp_pomdp,3
18452,15.0,ppo_mlp_pomdp,3
