step,return,config,seed
1384,11.0,ppo_lstm_pomdp,3
1384,13.0,ppo_lstm_pomdp,3
1436,35.0,ppo_lstm_pomdp,3
1452,16.0,ppo_lstm_pomdp,3
1468,20.0,ppo_lstm_pomdp,3
1492,34.0,ppo_lstm_pomdp,3
1500,15.0,ppo_lstm_pomdp,3
1524,13.0,ppo_lstm_pomdp,3
1584,22.0,ppo_lstm_pomdp,3
1592,16.0,ppo_lstm_pomdp,3
1592,22.0,ppo_lstm_pomdp,3
1660,16.0,ppo_lstm_pomdp,3
1680,21.0,ppo_lstm_pomdp,3
1700,9.0,ppo_lstm_pomdp,3
1704,29.0,ppo_lstm_pomdp,3
1736,70.0,ppo_lstm_pomdp,3
1772,22.0,ppo_lstm_pomdp,3
1784,20.0,ppo_lstm_pomdp,3
1788,20.0,ppo_lstm_pomdp,3
1840,13.0,ppo_lstm_pomdp,3
1884,27.0,ppo_lstm_pomdp,3
1912,30.0,ppo_lstm_pomdp,3
1948,26.0,ppo_lstm_pomdp,3
2016,32.0,ppo_lstm_pomdp,3
2020,17.0,ppo_lstm_pomdp,3
2064,37.0,ppo_lstm_pomdp,3
2164,35.0,ppo_lstm_pomdp,3
2184,29.0,ppo_lstm_pomdp,3
2220,120.0,ppo_lstm_pomdp,3
2236,54.0,ppo_lstm_pomdp,3
2248,15.0,ppo_lstm_pomdp,3
2268,25.0,ppo_lstm_pomdp,3
2296,14.0,ppo_lstm_pomdp,3
2320,24.0,ppo_lstm_pomdp,3
2360,22.0,ppo_lstm_pomdp,3
2392,17.0,ppo_lstm_pomdp,3
2424,31.0,ppo_lstm_pomdp,3
2428,44.0,ppo_lstm_pomdp,3
2452,22.0,ppo_lstm_pomdp,3
2484,13.0,ppo_lstm_pomdp,3
2508,28.0,ppo_lstm_pomdp,3
2524,24.0,ppo_lstm_pomdp,3
2560,26.0,ppo_lstm_pomdp,3
2600,22.0,ppo_lstm_pomdp,3
2624,24.0,ppo_lstm_pomdp,3
2656,42.0,ppo_lstm_pomdp,3
2684,20.0,ppo_lstm_pomdp,3
2692,16.0,ppo_lstm_pomdp,3
2744,45.0,ppo_lstm_pomdp,3
2748,15.0,ppo_lstm_pomdp,3
2760,25.0,ppo_lstm_pomdp,3
2768,18.0,ppo_lstm_pomdp,3
2816,16.0,ppo_lstm_pomdp,3
2820,18.0,ppo_lstm_pomdp,3
2836,18.0,ppo_lstm_pomdp,3
2836,16.0,ppo_lstm_pomdp,3
2864,11.0,ppo_lstm_pomdp,3
2888,16.0,ppo_lstm_pomdp,3
2928,15.0,ppo_lstm_pomdp,3
2936,24.0,ppo_lstm_pomdp,3
2980,35.0,ppo_lstm_pomdp,3
2980,22.0,ppo_lstm_pomdp,3
2984,13.0,ppo_lstm_pomdp,3
3000,15.0,ppo_lstm_pomdp,3
3060,14.0,ppo_lstm_pomdp,3
3084,25.0,ppo_lstm_pomdp,3
3116,33.0,ppo_lstm_pomdp,3
3128,10.0,ppo_lstm_pomdp,3
3156,42.0,ppo_lstm_pomdp,3
3160,24.0,ppo_lstm_pomdp,3
3160,10.0,ppo_lstm_pomdp,3
3220,22.0,ppo_lstm_pomdp,3
3224,16.0,ppo_lstm_pomdp,3
3224,15.0,ppo_lstm_pomdp,3
3272,27.0,ppo_lstm_pomdp,3
3280,13.0,ppo_lstm_pomdp,3
3308,20.0,ppo_lstm_pomdp,3
3312,22.0,ppo_lstm_pomdp,3
3324,12.0,ppo_lstm_pomdp,3
3392,27.0,ppo_lstm_pomdp,3
3408,20.0,ppo_lstm_pomdp,3
3444,33.0,ppo_lstm_pomdp,3
3484,22.0,ppo_lstm_pomdp,3
3488,10.0,ppo_lstm_pomdp,3
3500,22.0,ppo_lstm_pomdp,3
3532,54.0,ppo_lstm_pomdp,3
3552,16.0,ppo_lstm_pomdp,3
3568,16.0,ppo_lstm_pomdp,3
3600,27.0,ppo_lstm_pomdp,3
3608,18.0,ppo_lstm_pomdp,3
3612,14.0,ppo_lstm_pomdp,3
3660,12.0,ppo_lstm_pomdp,3
3672,17.0,ppo_lstm_pomdp,3
3692,19.0,ppo_lstm_pomdp,3
3740,16.0,ppo_lstm_pomdp,3
3748,21.0,ppo_lstm_pomdp,3
3768,18.0,ppo_lstm_pomdp,3
3776,51.0,ppo_lstm_pomdp,3
3796,11.0,ppo_lstm_pomdp,3
3812,17.0,ppo_lstm_pomdp,3
3848,17.0,ppo_lstm_pomdp,3
3864,23.0,ppo_lstm_pomdp,3
3876,19.0,ppo_lstm_pomdp,3
3884,17.0,ppo_lstm_pomdp,3
3916,12.0,ppo_lstm_pomdp,3
3956,26.0,ppo_lstm_pomdp,3
3984,26.0,ppo_lstm_pomdp,3
3996,27.0,ppo_lstm_pomdp,3
4020,15.0,ppo_lstm_pomdp,3
4036,29.0,ppo_lstm_pomdp,3
4132,23.0,ppo_lstm_pomdp,3
4132,36.0,ppo_lstm_pomdp,3
4144,36.0,ppo_lstm_pomdp,3
4188,13.0,ppo_lstm_pomdp,3
4192,14.0,ppo_lstm_pomdp,3
4192,42.0,ppo_lstm_pomdp,3
4256,15.0,ppo_lstm_pomdp,3
4296,26.0,ppo_lstm_pomdp,3
4312,41.0,ppo_lstm_pomdp,3
4320,31.0,ppo_lstm_pomdp,3
4340,20.0,ppo_lstm_pomdp,3
4348,12.0,ppo_lstm_pomdp,3
4380,14.0,ppo_lstm_pomdp,3
4408,23.0,ppo_lstm_pomdp,3
4412,15.0,ppo_lstm_pomdp,3
4424,20.0,ppo_lstm_pomdp,3
4472,15.0,ppo_lstm_pomdp,3
4484,25.0,ppo_lstm_pomdp,3
4492,16.0,ppo_lstm_pomdp,3
4528,10.0,ppo_lstm_pomdp,3
4556,20.0,ppo_lstm_pomdp,3
4592,15.0,ppo_lstm_pomdp,3
4612,29.0,ppo_lstm_pomdp,3
4628,17.0,ppo_lstm_pomdp,3
4628,53.0,ppo_lstm_pomdp,3
4660,11.0,ppo_lstm_pomdp,3
4668,18.0,ppo_lstm_pomdp,3
4692,15.0,ppo_lstm_pomdp,3
4704,10.0,ppo_lstm_pomdp,3
4744,28.0,ppo_lstm_pomdp,3
4780,18.0,ppo_lstm_pomdp,3
4804,27.0,ppo_lstm_pomdp,3
4812,35.0,ppo_lstm_pomdp,3
4884,17.0,ppo_lstm_pomdp,3
4904,30.0,ppo_lstm_pomdp,3
4928,10.0,ppo_lstm_pomdp,3
4932,31.0,ppo_lstm_pomdp,3
4952,51.0,ppo_lstm_pomdp,3
4996,22.0,ppo_lstm_pomdp,3
5008,18.0,ppo_lstm_pomdp,3
5056,31.0,ppo_lstm_pomdp,3
5072,18.0,ppo_lstm_pomdp,3
5076,30.0,ppo_lstm_pomdp,3
5084,18.0,ppo_lstm_pomdp,3
5116,10.0,ppo_lstm_pomdp,3
5172,13.0,ppo_lstm_pomdp,3
5184,26.0,ppo_lstm_pomdp,3
5192,33.0,ppo_lstm_pomdp,3
5208,30.0,ppo_lstm_pomdp,3
5256,15.0,ppo_lstm_pomdp,3
5256,20.0,ppo_lstm_pomdp,3
5288,19.0,ppo_lstm_pomdp,3
5296,9.0,ppo_lstm_pomdp,3
5312,13.0,ppo_lstm_pomdp,3
5332,36.0,ppo_lstm_pomdp,3
5348,12.0,ppo_lstm_pomdp,3
5356,10.0,ppo_lstm_pomdp,3
5388,24.0,ppo_lstm_pomdp,3
5388,13.0,ppo_lstm_pomdp,3
5444,23.0,ppo_lstm_pomdp,3
5464,26.0,ppo_lstm_pomdp,3
5484,23.0,ppo_lstm_pomdp,3
5508,15.0,ppo_lstm_pomdp,3
5512,11.0,ppo_lstm_pomdp,3
5572,15.0,ppo_lstm_pomdp,3
5596,51.0,ppo_lstm_pomdp,3
5600,21.0,ppo_lstm_pomdp,3
5652,19.0,ppo_lstm_pomdp,3
5656,13.0,ppo_lstm_pomdp,3
5680,20.0,ppo_lstm_pomdp,3
5744,64.0,ppo_lstm_pomdp,3
5776,29.0,ppo_lstm_pomdp,3
5776,30.0,ppo_lstm_pomdp,3
5824,11.0,ppo_lstm_pomdp,3
5852,18.0,ppo_lstm_pomdp,3
5884,50.0,ppo_lstm_pomdp,3
5928,18.0,ppo_lstm_pomdp,3
5932,26.0,ppo_lstm_pomdp,3
5972,21.0,ppo_lstm_pomdp,3
5988,13.0,ppo_lstm_pomdp,3
6016,10.0,ppo_lstm_pomdp,3
6052,15.0,ppo_lstm_pomdp,3
6064,11.0,ppo_lstm_pomdp,3
6092,40.0,ppo_lstm_pomdp,3
6152,101.0,ppo_lstm_pomdp,3
6152,21.0,ppo_lstm_pomdp,3
6172,19.0,ppo_lstm_pomdp,3
6220,11.0,ppo_lstm_pomdp,3
6244,22.0,ppo_lstm_pomdp,3
6248,23.0,ppo_lstm_pomdp,3
6252,49.0,ppo_lstm_pomdp,3
6296,12.0,ppo_lstm_pomdp,3
6308,13.0,ppo_lstm_pomdp,3
6312,15.0,ppo_lstm_pomdp,3
6360,15.0,ppo_lstm_pomdp,3
6376,15.0,ppo_lstm_pomdp,3
6416,13.0,ppo_lstm_pomdp,3
6428,51.0,ppo_lstm_pomdp,3
6432,30.0,ppo_lstm_pomdp,3
6476,24.0,ppo_lstm_pomdp,3
6488,17.0,ppo_lstm_pomdp,3
6500,16.0,ppo_lstm_pomdp,3
6536,26.0,ppo_lstm_pomdp,3
6544,10.0,ppo_lstm_pomdp,3
6548,17.0,ppo_lstm_pomdp,3
6568,19.0,ppo_lstm_pomdp,3
6604,13.0,ppo_lstm_pomdp,3
6608,17.0,ppo_lstm_pomdp,3
6668,30.0,ppo_lstm_pomdp,3
6680,17.0,ppo_lstm_pomdp,3
6736,13.0,ppo_lstm_pomdp,3
6736,32.0,ppo_lstm_pomdp,3
6792,55.0,ppo_lstm_pomdp,3
6844,12.0,ppo_lstm_pomdp,3
6848,44.0,ppo_lstm_pomdp,3
6928,20.0,ppo_lstm_pomdp,3
6928,47.0,ppo_lstm_pomdp,3
6944,51.0,ppo_lstm_pomdp,3
6968,9.0,ppo_lstm_pomdp,3
6972,30.0,ppo_lstm_pomdp,3
6988,14.0,ppo_lstm_pomdp,3
7040,12.0,ppo_lstm_pomdp,3
7040,17.0,ppo_lstm_pomdp,3
7056,27.0,ppo_lstm_pomdp,3
7092,12.0,ppo_lstm_pomdp,3
7168,27.0,ppo_lstm_pomdp,3
7204,40.0,ppo_lstm_pomdp,3
7216,30.0,ppo_lstm_pomdp,3
7244,67.0,ppo_lstm_pomdp,3
7288,10.0,ppo_lstm_pomdp,3
7288,29.0,ppo_lstm_pomdp,3
7296,22.0,ppo_lstm_pomdp,3
7316,24.0,ppo_lstm_pomdp,3
7356,16.0,ppo_lstm_pomdp,3
7388,24.0,ppo_lstm_pomdp,3
7400,20.0,ppo_lstm_pomdp,3
7404,26.0,ppo_lstm_pomdp,3
7408,12.0,ppo_lstm_pomdp,3
7444,13.0,ppo_lstm_pomdp,3
7472,16.0,ppo_lstm_pomdp,3
7472,15.0,ppo_lstm_pomdp,3
7512,16.0,ppo_lstm_pomdp,3
7532,14.0,ppo_lstm_pomdp,3
7580,11.0,ppo_lstm_pomdp,3
7584,17.0,ppo_lstm_pomdp,3
7584,27.0,ppo_lstm_pomdp,3
7636,58.0,ppo_lstm_pomdp,3
7676,22.0,ppo_lstm_pomdp,3
7692,13.0,ppo_lstm_pomdp,3
7716,33.0,ppo_lstm_pomdp,3
7748,40.0,ppo_lstm_pomdp,3
7772,13.0,ppo_lstm_pomdp,3
7804,31.0,ppo_lstm_pomdp,3
7824,12.0,ppo_lstm_pomdp,3
7828,33.0,ppo_lstm_pomdp,3
7864,14.0,ppo_lstm_pomdp,3
7888,14.0,ppo_lstm_pomdp,3
7888,34.0,ppo_lstm_pomdp,3
7916,12.0,ppo_lstm_pomdp,3
7944,13.0,ppo_lstm_pomdp,3
7944,29.0,ppo_lstm_pomdp,3
7948,14.0,ppo_lstm_pomdp,3
8024,26.0,ppo_lstm_pomdp,3
8032,20.0,ppo_lstm_pomdp,3
8040,23.0,ppo_lstm_pomdp,3
8084,14.0,ppo_lstm_pomdp,3
8092,36.0,ppo_lstm_pomdp,3
8156,17.0,ppo_lstm_pomdp,3
8160,29.0,ppo_lstm_pomdp,3
8188,38.0,ppo_lstm_pomdp,3
8212,12.0,ppo_lstm_pomdp,3
8224,32.0,ppo_lstm_pomdp,3
8240,20.0,ppo_lstm_pomdp,3
8280,13.0,ppo_lstm_pomdp,3
8296,13.0,ppo_lstm_pomdp,3
8324,27.0,ppo_lstm_pomdp,3
8332,35.0,ppo_lstm_pomdp,3
8360,19.0,ppo_lstm_pomdp,3
8412,12.0,ppo_lstm_pomdp,3
8420,23.0,ppo_lstm_pomdp,3
8428,32.0,ppo_lstm_pomdp,3
8444,27.0,ppo_lstm_pomdp,3
8484,15.0,ppo_lstm_pomdp,3
8508,19.0,ppo_lstm_pomdp,3
8516,25.0,ppo_lstm_pomdp,3
8532,11.0,ppo_lstm_pomdp,3
8532,21.0,ppo_lstm_pomdp,3
8584,16.0,ppo_lstm_pomdp,3
8592,14.0,ppo_lstm_pomdp,3
8600,22.0,ppo_lstm_pomdp,3
8624,22.0,ppo_lstm_pomdp,3
8640,13.0,ppo_lstm_pomdp,3
8648,13.0,ppo_lstm_pomdp,3
8688,21.0,ppo_lstm_pomdp,3
8696,13.0,ppo_lstm_pomdp,3
8720,23.0,ppo_lstm_pomdp,3
8744,13.0,ppo_lstm_pomdp,3
8764,10.0,ppo_lstm_pomdp,3
8768,29.0,ppo_lstm_pomdp,3
8804,26.0,ppo_lstm_pomdp,3
8816,12.0,ppo_lstm_pomdp,3
8864,29.0,ppo_lstm_pomdp,3
8872,13.0,ppo_lstm_pomdp,3
8928,15.0,ppo_lstm_pomdp,3
8932,40.0,ppo_lstm_pomdp,3
8960,21.0,ppo_lstm_pomdp,3
8964,39.0,ppo_lstm_pomdp,3
8980,12.0,ppo_lstm_pomdp,3
9016,13.0,ppo_lstm_pomdp,3
9056,30.0,ppo_lstm_pomdp,3
9064,20.0,ppo_lstm_pomdp,3
9084,29.0,ppo_lstm_pomdp,3
9104,9.0,ppo_lstm_pomdp,3
9132,18.0,ppo_lstm_pomdp,3
9156,17.0,ppo_lstm_pomdp,3
9156,12.0,ppo_lstm_pomdp,3
9176,10.0,ppo_lstm_pomdp,3
9204,46.0,ppo_lstm_pomdp,3
9212,13.0,ppo_lstm_pomdp,3
9244,21.0,ppo_lstm_pomdp,3
9248,17.0,ppo_lstm_pomdp,3
9292,19.0,ppo_lstm_pomdp,3
9308,14.0,ppo_lstm_pomdp,3
9340,33.0,ppo_lstm_pomdp,3
9384,18.0,ppo_lstm_pomdp,3
9392,36.0,ppo_lstm_pomdp,3
9400,14.0,ppo_lstm_pomdp,3
9424,32.0,ppo_lstm_pomdp,3
9472,11.0,ppo_lstm_pomdp,3
9484,22.0,ppo_lstm_pomdp,3
9488,21.0,ppo_lstm_pomdp,3
9536,15.0,ppo_lstm_pomdp,3
9568,45.0,ppo_lstm_pomdp,3
9584,24.0,ppo_lstm_pomdp,3
9584,11.0,ppo_lstm_pomdp,3
9588,24.0,ppo_lstm_pomdp,3
9616,11.0,ppo_lstm_pomdp,3
9664,19.0,ppo_lstm_pomdp,3
9664,19.0,ppo_lstm_pomdp,3
9692,25.0,ppo_lstm_pomdp,3
9748,20.0,ppo_lstm_pomdp,3
9764,36.0,ppo_lstm_pomdp,3
9768,25.0,ppo_lstm_pomdp,3
9784,22.0,ppo_lstm_pomdp,3
9800,12.0,ppo_lstm_pomdp,3
9824,13.0,ppo_lstm_pomdp,3
9840,13.0,ppo_lstm_pomdp,3
9844,19.0,ppo_lstm_pomdp,3
9876,12.0,ppo_lstm_pomdp,3
9932,32.0,ppo_lstm_pomdp,3
9968,30.0,ppo_lstm_pomdp,3
9984,12.0,ppo_lstm_pomdp,3
10008,32.0,ppo_lstm_pomdp,3
10032,15.0,ppo_lstm_pomdp,3
10052,10.0,ppo_lstm_pomdp,3
10068,20.0,ppo_lstm_pomdp,3
10076,10.0,ppo_lstm_pomdp,3
10100,64.0,ppo_lstm_pomdp,3
10116,15.0,ppo_lstm_pomdp,3
10176,14.0,ppo_lstm_pomdp,3
10176,18.0,ppo_lstm_pomdp,3
10220,35.0,ppo_lstm_pomdp,3
10224,11.0,ppo_lstm_pomdp,3
10244,43.0,ppo_lstm_pomdp,3
10300,18.0,ppo_lstm_pomdp,3
10328,26.0,ppo_lstm_pomdp,3
10332,38.0,ppo_lstm_pomdp,3
10340,23.0,ppo_lstm_pomdp,3
10380,19.0,ppo_lstm_pomdp,3
10388,11.0,ppo_lstm_pomdp,3
10416,20.0,ppo_lstm_pomdp,3
10476,14.0,ppo_lstm_pomdp,3
10476,23.0,ppo_lstm_pomdp,3
10492,40.0,ppo_lstm_pomdp,3
10504,28.0,ppo_lstm_pomdp,3
10576,20.0,ppo_lstm_pomdp,3
10584,19.0,ppo_lstm_pomdp,3
10596,29.0,ppo_lstm_pomdp,3
10620,35.0,ppo_lstm_pomdp,3
10636,12.0,ppo_lstm_pomdp,3
10648,17.0,ppo_lstm_pomdp,3
10708,27.0,ppo_lstm_pomdp,3
10728,19.0,ppo_lstm_pomdp,3
10744,26.0,ppo_lstm_pomdp,3
10760,34.0,ppo_lstm_pomdp,3
10776,16.0,ppo_lstm_pomdp,3
10780,12.0,ppo_lstm_pomdp,3
10824,19.0,ppo_lstm_pomdp,3
10848,16.0,ppo_lstm_pomdp,3
10876,28.0,ppo_lstm_pomdp,3
10916,22.0,ppo_lstm_pomdp,3
10916,34.0,ppo_lstm_pomdp,3
10928,19.0,ppo_lstm_pomdp,3
10964,11.0,ppo_lstm_pomdp,3
10968,12.0,ppo_lstm_pomdp,3
10976,24.0,ppo_lstm_pomdp,3
11004,18.0,ppo_lstm_pomdp,3
11024,14.0,ppo_lstm_pomdp,3
11032,15.0,ppo_lstm_pomdp,3
11064,14.0,ppo_lstm_pomdp,3
11080,13.0,ppo_lstm_pomdp,3
11120,21.0,ppo_lstm_pomdp,3
11124,36.0,ppo_lstm_pomdp,3
11180,14.0,ppo_lstm_pomdp,3
11220,9.0,ppo_lstm_pomdp,3
11248,45.0,ppo_lstm_pomdp,3
11248,41.0,ppo_lstm_pomdp,3
11272,36.0,ppo_lstm_pomdp,3
11336,21.0,ppo_lstm_pomdp,3
11368,36.0,ppo_lstm_pomdp,3
11368,29.0,ppo_lstm_pomdp,3
11404,32.0,ppo_lstm_pomdp,3
11428,22.0,ppo_lstm_pomdp,3
11440,17.0,ppo_lstm_pomdp,3
11452,20.0,ppo_lstm_pomdp,3
11468,15.0,ppo_lstm_pomdp,3
11500,17.0,ppo_lstm_pomdp,3
11536,23.0,ppo_lstm_pomdp,3
11548,19.0,ppo_lstm_pomdp,3
11556,13.0,ppo_lstm_pomdp,3
11576,30.0,ppo_lstm_pomdp,3
11608,12.0,ppo_lstm_pomdp,3
11616,19.0,ppo_lstm_pomdp,3
11640,22.0,ppo_lstm_pomdp,3
11652,18.0,ppo_lstm_pomdp,3
11696,13.0,ppo_lstm_pomdp,3
11708,22.0,ppo_lstm_pomdp,3
11708,24.0,ppo_lstm_pomdp,3
11740,21.0,ppo_lstm_pomdp,3
11764,16.0,ppo_lstm_pomdp,3
11768,14.0,ppo_lstm_pomdp,3
11784,18.0,ppo_lstm_pomdp,3
11828,15.0,ppo_lstm_pomdp,3
11836,16.0,ppo_lstm_pomdp,3
11848,15.0,ppo_lstm_pomdp,3
11852,27.0,ppo_lstm_pomdp,3
11900,17.0,ppo_lstm_pomdp,3
11908,13.0,ppo_lstm_pomdp,3
11920,17.0,ppo_lstm_pomdp,3
11924,21.0,ppo_lstm_pomdp,3
11976,18.0,ppo_lstm_pomdp,3
11984,18.0,ppo_lstm_pomdp,3
12004,19.0,ppo_lstm_pomdp,3
12048,15.0,ppo_lstm_pomdp,3
12056,12.0,ppo_lstm_pomdp,3
12056,33.0,ppo_lstm_pomdp,3
12092,28.0,ppo_lstm_pomdp,3
12124,18.0,ppo_lstm_pomdp,3
12132,18.0,ppo_lstm_pomdp,3
12160,25.0,ppo_lstm_pomdp,3
12192,24.0,ppo_lstm_pomdp,3
12204,19.0,ppo_lstm_pomdp,3
12264,32.0,ppo_lstm_pomdp,3
12264,25.0,ppo_lstm_pomdp,3
12272,19.0,ppo_lstm_pomdp,3
12304,24.0,ppo_lstm_pomdp,3
12336,15.0,ppo_lstm_pomdp,3
12364,24.0,ppo_lstm_pomdp,3
12376,27.0,ppo_lstm_pomdp,3
12412,26.0,ppo_lstm_pomdp,3
12420,10.0,ppo_lstm_pomdp,3
12440,18.0,ppo_lstm_pomdp,3
12456,10.0,ppo_lstm_pomdp,3
12488,16.0,ppo_lstm_pomdp,3
12508,16.0,ppo_lstm_pomdp,3
12532,48.0,ppo_lstm_pomdp,3
12552,23.0,ppo_lstm_pomdp,3
12580,11.0,ppo_lstm_pomdp,3
12592,25.0,ppo_lstm_pomdp,3
12592,20.0,ppo_lstm_pomdp,3
12648,13.0,ppo_lstm_pomdp,3
12676,23.0,ppo_lstm_pomdp,3
12708,28.0,ppo_lstm_pomdp,3
12732,13.0,ppo_lstm_pomdp,3
12760,12.0,ppo_lstm_pomdp,3
12784,12.0,ppo_lstm_pomdp,3
12796,60.0,ppo_lstm_pomdp,3
12808,11.0,ppo_lstm_pomdp,3
12852,50.0,ppo_lstm_pomdp,3
12864,19.0,ppo_lstm_pomdp,3
12892,9.0,ppo_lstm_pomdp,3
12932,33.0,ppo_lstm_pomdp,3
12944,19.0,ppo_lstm_pomdp,3
12992,45.0,ppo_lstm_pomdp,3
12996,25.0,ppo_lstm_pomdp,3
13012,16.0,ppo_lstm_pomdp,3
13060,31.0,ppo_lstm_pomdp,3
13072,14.0,ppo_lstm_pomdp,3
13072,19.0,ppo_lstm_pomdp,3
13096,24.0,ppo_lstm_pomdp,3
13136,15.0,ppo_lstm_pomdp,3
13136,18.0,ppo_lstm_pomdp,3
13152,13.0,ppo_lstm_pomdp,3
13220,20.0,ppo_lstm_pomdp,3
13228,38.0,ppo_lstm_pomdp,3
13240,21.0,ppo_lstm_pomdp,3
13316,18.0,ppo_lstm_pomdp,3
13324,25.0,ppo_lstm_pomdp,3
13344,28.0,ppo_lstm_pomdp,3
13384,61.0,ppo_lstm_pomdp,3
13388,17.0,ppo_lstm_pomdp,3
13396,17.0,ppo_lstm_pomdp,3
13400,13.0,ppo_lstm_pomdp,3
13456,13.0,ppo_lstm_pomdp,3
13488,22.0,ppo_lstm_pomdp,3
13516,14.0,ppo_lstm_pomdp,3
13528,34.0,ppo_lstm_pomdp,3
13536,37.0,ppo_lstm_pomdp,3
13568,12.0,ppo_lstm_pomdp,3
13616,19.0,ppo_lstm_pomdp,3
13636,16.0,ppo_lstm_pomdp,3
13656,31.0,ppo_lstm_pomdp,3
13692,50.0,ppo_lstm_pomdp,3
13696,19.0,ppo_lstm_pomdp,3
13724,16.0,ppo_lstm_pomdp,3
13784,21.0,ppo_lstm_pomdp,3
13784,14.0,ppo_lstm_pomdp,3
13788,23.0,ppo_lstm_pomdp,3
13820,8.0,ppo_lstm_pomdp,3
13848,15.0,ppo_lstm_pomdp,3
13860,17.0,ppo_lstm_pomdp,3
13884,15.0,ppo_lstm_pomdp,3
13896,64.0,ppo_lstm_pomdp,3
13924,15.0,ppo_lstm_pomdp,3
13936,21.0,ppo_lstm_pomdp,3
13956,17.0,ppo_lstm_pomdp,3
13992,16.0,ppo_lstm_pomdp,3
14008,12.0,ppo_lstm_pomdp,3
14020,20.0,ppo_lstm_pomdp,3
14064,10.0,ppo_lstm_pomdp,3
14072,43.0,ppo_lstm_pomdp,3
14080,21.0,ppo_lstm_pomdp,3
14088,19.0,ppo_lstm_pomdp,3
14124,14.0,ppo_lstm_pomdp,3
14156,18.0,ppo_lstm_pomdp,3
14160,17.0,ppo_lstm_pomdp,3
14224,16.0,ppo_lstm_pomdp,3
14232,26.0,ppo_lstm_pomdp,3
14264,47.0,ppo_lstm_pomdp,3
14268,26.0,ppo_lstm_pomdp,3
14300,16.0,ppo_lstm_pomdp,3
14320,13.0,ppo_lstm_pomdp,3
14320,12.0,ppo_lstm_pomdp,3
14376,18.0,ppo_lstm_pomdp,3
14380,38.0,ppo_lstm_pomdp,3
14424,11.0,ppo_lstm_pomdp,3
14448,31.0,ppo_lstm_pomdp,3
14500,12.0,ppo_lstm_pomdp,3
14532,37.0,ppo_lstm_pomdp,3
14540,9.0,ppo_lstm_pomdp,3
14608,71.0,ppo_lstm_pomdp,3
14640,24.0,ppo_lstm_pomdp,3
14640,26.0,ppo_lstm_pomdp,3
14688,19.0,ppo_lstm_pomdp,3
14688,11.0,ppo_lstm_pomdp,3
14720,19.0,ppo_lstm_pomdp,3
14744,79.0,ppo_lstm_pomdp,3
14756,16.0,ppo_lstm_pomdp,3
14784,23.0,ppo_lstm_pomdp,3
14808,21.0,ppo_lstm_pomdp,3
14816,17.0,ppo_lstm_pomdp,3
14852,23.0,ppo_lstm_pomdp,3
14856,17.0,ppo_lstm_pomdp,3
14864,11.0,ppo_lstm_pomdp,3
14864,13.0,ppo_lstm_pomdp,3
14904,11.0,ppo_lstm_pomdp,3
14928,15.0,ppo_lstm_pomdp,3
14940,21.0,ppo_lstm_pomdp,3
