step,return,config,seed
3468,10.0,ppo_framestack_pomdp,2
3488,12.0,ppo_framestack_pomdp,2
3504,16.0,ppo_framestack_pomdp,2
3540,12.0,ppo_framestack_pomdp,2
3576,30.0,ppo_framestack_pomdp,2
3588,11.0,ppo_framestack_pomdp,2
3596,31.0,ppo_framestack_pomdp,2
3632,10.0,ppo_framestack_pomdp,2
3700,48.0,ppo_framestack_pomdp,2
3704,31.0,ppo_framestack_pomdp,2
3720,30.0,ppo_framestack_pomdp,2
3752,29.0,ppo_framestack_pomdp,2
3800,23.0,ppo_framestack_pomdp,2
3824,17.0,ppo_framestack_pomdp,2
3828,26.0,ppo_framestack_pomdp,2
3844,35.0,ppo_framestack_pomdp,2
3860,14.0,ppo_framestack_pomdp,2
3880,13.0,ppo_framestack_pomdp,2
3904,14.0,ppo_framestack_pomdp,2
3952,11.0,ppo_framestack_pomdp,2
3960,24.0,ppo_framestack_pomdp,2
3972,22.0,ppo_framestack_pomdp,2
3976,36.0,ppo_framestack_pomdp,2
4000,11.0,ppo_framestack_pomdp,2
4036,14.0,ppo_framestack_pomdp,2
4068,23.0,ppo_framestack_pomdp,2
4076,28.0,ppo_framestack_pomdp,2
4152,37.0,ppo_framestack_pomdp,2
4232,19.0,ppo_framestack_pomdp,2
4252,43.0,ppo_framestack_pomdp,2
4288,62.0,ppo_framestack_pomdp,2
4292,14.0,ppo_framestack_pomdp,2
4356,16.0,ppo_framestack_pomdp,2
4368,74.0,ppo_framestack_pomdp,2
4388,23.0,ppo_framestack_pomdp,2
4412,13.0,ppo_framestack_pomdp,2
4428,14.0,ppo_framestack_pomdp,2
4452,15.0,ppo_framestack_pomdp,2
4468,53.0,ppo_framestack_pomdp,2
4500,17.0,ppo_framestack_pomdp,2
4520,16.0,ppo_framestack_pomdp,2
4584,28.0,ppo_framestack_pomdp,2
4604,20.0,ppo_framestack_pomdp,2
4608,26.0,ppo_framestack_pomdp,2
4672,15.0,ppo_framestack_pomdp,2
4684,24.0,ppo_framestack_pomdp,2
4696,70.0,ppo_framestack_pomdp,2
4732,11.0,ppo_framestack_pomdp,2
4764,22.0,ppo_framestack_pomdp,2
4804,49.0,ppo_framestack_pomdp,2
4848,37.0,ppo_framestack_pomdp,2
4848,20.0,ppo_framestack_pomdp,2
4912,26.0,ppo_framestack_pomdp,2
4944,23.0,ppo_framestack_pomdp,2
4956,26.0,ppo_framestack_pomdp,2
4964,12.0,ppo_framestack_pomdp,2
4992,11.0,ppo_framestack_pomdp,2
5016,70.0,ppo_framestack_pomdp,2
5028,17.0,ppo_framestack_pomdp,2
5032,9.0,ppo_framestack_pomdp,2
5064,24.0,ppo_framestack_pomdp,2
5064,8.0,ppo_framestack_pomdp,2
5104,9.0,ppo_framestack_pomdp,2
5140,26.0,ppo_framestack_pomdp,2
5160,35.0,ppo_framestack_pomdp,2
5176,27.0,ppo_framestack_pomdp,2
5224,11.0,ppo_framestack_pomdp,2
5244,25.0,ppo_framestack_pomdp,2
5268,40.0,ppo_framestack_pomdp,2
5276,28.0,ppo_framestack_pomdp,2
5324,11.0,ppo_framestack_pomdp,2
5332,15.0,ppo_framestack_pomdp,2
5376,12.0,ppo_framestack_pomdp,2
5384,12.0,ppo_framestack_pomdp,2
5416,47.0,ppo_framestack_pomdp,2
5420,43.0,ppo_framestack_pomdp,2
5428,12.0,ppo_framestack_pomdp,2
5448,15.0,ppo_framestack_pomdp,2
5472,13.0,ppo_framestack_pomdp,2
5480,12.0,ppo_framestack_pomdp,2
5504,20.0,ppo_framestack_pomdp,2
5512,15.0,ppo_framestack_pomdp,2
5556,18.0,ppo_framestack_pomdp,2
5588,20.0,ppo_framestack_pomdp,2
5596,20.0,ppo_framestack_pomdp,2
5644,42.0,ppo_framestack_pomdp,2
5692,25.0,ppo_framestack_pomdp,2
5704,26.0,ppo_framestack_pomdp,2
5728,20.0,ppo_framestack_pomdp,2
5728,42.0,ppo_framestack_pomdp,2
5784,19.0,ppo_framestack_pomdp,2
5788,14.0,ppo_framestack_pomdp,2
5860,41.0,ppo_framestack_pomdp,2
5872,20.0,ppo_framestack_pomdp,2
5880,23.0,ppo_framestack_pomdp,2
5932,14.0,ppo_framestack_pomdp,2
5972,60.0,ppo_framestack_pomdp,2
5976,23.0,ppo_framestack_pomdp,2
5976,10.0,ppo_framestack_pomdp,2
6016,38.0,ppo_framestack_pomdp,2
6040,15.0,ppo_framestack_pomdp,2
6052,18.0,ppo_framestack_pomdp,2
6064,11.0,ppo_framestack_pomdp,2
6084,10.0,ppo_framestack_pomdp,2
6120,16.0,ppo_framestack_pomdp,2
6124,37.0,ppo_framestack_pomdp,2
6128,15.0,ppo_framestack_pomdp,2
6144,14.0,ppo_framestack_pomdp,2
6176,13.0,ppo_framestack_pomdp,2
6200,17.0,ppo_framestack_pomdp,2
6220,18.0,ppo_framestack_pomdp,2
6224,24.0,ppo_framestack_pomdp,2
6232,13.0,ppo_framestack_pomdp,2
6272,17.0,ppo_framestack_pomdp,2
6276,12.0,ppo_framestack_pomdp,2
6284,15.0,ppo_framestack_pomdp,2
6332,11.0,ppo_framestack_pomdp,2
6340,16.0,ppo_framestack_pomdp,2
6384,10.0,ppo_framestack_pomdp,2
6384,12.0,ppo_framestack_pomdp,2
6412,44.0,ppo_framestack_pomdp,2
6428,10.0,ppo_framestack_pomdp,2
6448,42.0,ppo_framestack_pomdp,2
6476,22.0,ppo_framestack_pomdp,2
6476,15.0,ppo_framestack_pomdp,2
6536,26.0,ppo_framestack_pomdp,2
6540,15.0,ppo_framestack_pomdp,2
6548,24.0,ppo_framestack_pomdp,2
6580,25.0,ppo_framestack_pomdp,2
6608,16.0,ppo_framestack_pomdp,2
6612,15.0,ppo_framestack_pomdp,2
6672,33.0,ppo_framestack_pomdp,2
6692,19.0,ppo_framestack_pomdp,2
6744,33.0,ppo_framestack_pomdp,2
6752,14.0,ppo_framestack_pomdp,2
6768,46.0,ppo_framestack_pomdp,2
6820,12.0,ppo_framestack_pomdp,2
6832,39.0,ppo_framestack_pomdp,2
6868,28.0,ppo_framestack_pomdp,2
6896,37.0,ppo_framestack_pomdp,2
6904,17.0,ppo_framestack_pomdp,2
6932,15.0,ppo_framestack_pomdp,2
6948,31.0,ppo_framestack_pomdp,2
6984,21.0,ppo_framestack_pomdp,2
7000,16.0,ppo_framestack_pomdp,2
7008,25.0,ppo_framestack_pomdp,2
7068,16.0,ppo_framestack_pomdp,2
7068,29.0,ppo_framestack_pomdp,2
7120,27.0,ppo_framestack_pomdp,2
7180,27.0,ppo_framestack_pomdp,2
7216,57.0,ppo_framestack_pomdp,2
7244,15.0,ppo_framestack_pomdp,2
7276,51.0,ppo_framestack_pomdp,2
7296,19.0,ppo_framestack_pomdp,2
7304,14.0,ppo_framestack_pomdp,2
7316,48.0,ppo_framestack_pomdp,2
7360,15.0,ppo_framestack_pomdp,2
7416,34.0,ppo_framestack_pomdp,2
7464,25.0,ppo_framestack_pomdp,2
7476,39.0,ppo_framestack_pomdp,2
7540,15.0,ppo_framestack_pomdp,2
7544,31.0,ppo_framestack_pomdp,2
7584,10.0,ppo_framestack_pomdp,2
7588,30.0,ppo_framestack_pomdp,2
7620,78.0,ppo_framestack_pomdp,2
7708,40.0,ppo_framestack_pomdp,2
7720,32.0,ppo_framestack_pomdp,2
7768,45.0,ppo_framestack_pomdp,2
7788,19.0,ppo_framestack_pomdp,2
7800,44.0,ppo_framestack_pomdp,2
7812,22.0,ppo_framestack_pomdp,2
7868,19.0,ppo_framestack_pomdp,2
7876,18.0,ppo_framestack_pomdp,2
7916,36.0,ppo_framestack_pomdp,2
7988,27.0,ppo_framestack_pomdp,2
7992,30.0,ppo_framestack_pomdp,2
8044,57.0,ppo_framestack_pomdp,2
8060,35.0,ppo_framestack_pomdp,2
8112,29.0,ppo_framestack_pomdp,2
8192,36.0,ppo_framestack_pomdp,2
8196,33.0,ppo_framestack_pomdp,2
8244,11.0,ppo_framestack_pomdp,2
8284,73.0,ppo_framestack_pomdp,2
8380,46.0,ppo_framestack_pomdp,2
8388,35.0,ppo_framestack_pomdp,2
8400,28.0,ppo_framestack_pomdp,2
8424,77.0,ppo_framestack_pomdp,2
8448,11.0,ppo_framestack_pomdp,2
8460,17.0,ppo_framestack_pomdp,2
8468,21.0,ppo_framestack_pomdp,2
8488,15.0,ppo_framestack_pomdp,2
8532,17.0,ppo_framestack_pomdp,2
8536,16.0,ppo_framestack_pomdp,2
8548,24.0,ppo_framestack_pomdp,2
8612,18.0,ppo_framestack_pomdp,2
8612,30.0,ppo_framestack_pomdp,2
8632,20.0,ppo_framestack_pomdp,2
8688,18.0,ppo_framestack_pomdp,2
8696,20.0,ppo_framestack_pomdp,2
8744,27.0,ppo_framestack_pomdp,2
8788,24.0,ppo_framestack_pomdp,2
8880,22.0,ppo_framestack_pomdp,2
8892,36.0,ppo_framestack_pomdp,2
8892,89.0,ppo_framestack_pomdp,2
8972,19.0,ppo_framestack_pomdp,2
8996,74.0,ppo_framestack_pomdp,2
8996,25.0,ppo_framestack_pomdp,2
9008,31.0,ppo_framestack_pomdp,2
9092,29.0,ppo_framestack_pomdp,2
9192,48.0,ppo_framestack_pomdp,2
9192,45.0,ppo_framestack_pomdp,2
9204,51.0,ppo_framestack_pomdp,2
9268,18.0,ppo_framestack_pomdp,2
9296,22.0,ppo_framestack_pomdp,2
9312,29.0,ppo_framestack_pomdp,2
9384,21.0,ppo_framestack_pomdp,2
9388,18.0,ppo_framestack_pomdp,2
9392,74.0,ppo_framestack_pomdp,2
9432,10.0,ppo_framestack_pomdp,2
9512,60.0,ppo_framestack_pomdp,2
9532,36.0,ppo_framestack_pomdp,2
9556,30.0,ppo_framestack_pomdp,2
9564,42.0,ppo_framestack_pomdp,2
9568,13.0,ppo_framestack_pomdp,2
9608,18.0,ppo_framestack_pomdp,2
9712,25.0,ppo_framestack_pomdp,2
9724,38.0,ppo_framestack_pomdp,2
9752,48.0,ppo_framestack_pomdp,2
9776,15.0,ppo_framestack_pomdp,2
9840,68.0,ppo_framestack_pomdp,2
9912,17.0,ppo_framestack_pomdp,2
9960,51.0,ppo_framestack_pomdp,2
9964,46.0,ppo_framestack_pomdp,2
9984,64.0,ppo_framestack_pomdp,2
10036,12.0,ppo_framestack_pomdp,2
10104,35.0,ppo_framestack_pomdp,2
10132,23.0,ppo_framestack_pomdp,2
10164,14.0,ppo_framestack_pomdp,2
10172,51.0,ppo_framestack_pomdp,2
10172,64.0,ppo_framestack_pomdp,2
10212,9.0,ppo_framestack_pomdp,2
10220,11.0,ppo_framestack_pomdp,2
10240,18.0,ppo_framestack_pomdp,2
10308,23.0,ppo_framestack_pomdp,2
10316,23.0,ppo_framestack_pomdp,2
10364,13.0,ppo_framestack_pomdp,2
10372,59.0,ppo_framestack_pomdp,2
10384,16.0,ppo_framestack_pomdp,2
10396,38.0,ppo_framestack_pomdp,2
10444,19.0,ppo_framestack_pomdp,2
10492,11.0,ppo_framestack_pomdp,2
10500,31.0,ppo_framestack_pomdp,2
10540,38.0,ppo_framestack_pomdp,2
10540,11.0,ppo_framestack_pomdp,2
10576,18.0,ppo_framestack_pomdp,2
10588,47.0,ppo_framestack_pomdp,2
10604,15.0,ppo_framestack_pomdp,2
10624,11.0,ppo_framestack_pomdp,2
10684,23.0,ppo_framestack_pomdp,2
10688,36.0,ppo_framestack_pomdp,2
10724,24.0,ppo_framestack_pomdp,2
10764,18.0,ppo_framestack_pomdp,2
10796,27.0,ppo_framestack_pomdp,2
10844,59.0,ppo_framestack_pomdp,2
10908,35.0,ppo_framestack_pomdp,2
10912,28.0,ppo_framestack_pomdp,2
10976,32.0,ppo_framestack_pomdp,2
11048,34.0,ppo_framestack_pomdp,2
11056,35.0,ppo_framestack_pomdp,2
11136,39.0,ppo_framestack_pomdp,2
11164,26.0,ppo_framestack_pomdp,2
11188,115.0,ppo_framestack_pomdp,2
11192,13.0,ppo_framestack_pomdp,2
11268,54.0,ppo_framestack_pomdp,2
11280,21.0,ppo_framestack_pomdp,2
11288,30.0,ppo_framestack_pomdp,2
11324,33.0,ppo_framestack_pomdp,2
11348,16.0,ppo_framestack_pomdp,2
11400,18.0,ppo_framestack_pomdp,2
11416,31.0,ppo_framestack_pomdp,2
11428,39.0,ppo_framestack_pomdp,2
11488,21.0,ppo_framestack_pomdp,2
11528,24.0,ppo_framestack_pomdp,2
11552,33.0,ppo_framestack_pomdp,2
11580,12.0,ppo_framestack_pomdp,2
11600,27.0,ppo_framestack_pomdp,2
11624,68.0,ppo_framestack_pomdp,2
11644,10.0,ppo_framestack_pomdp,2
11664,20.0,ppo_framestack_pomdp,2
11744,29.0,ppo_framestack_pomdp,2
11776,55.0,ppo_framestack_pomdp,2
11788,35.0,ppo_framestack_pomdp,2
11800,33.0,ppo_framestack_pomdp,2
11828,12.0,ppo_framestack_pomdp,2
11852,12.0,ppo_framestack_pomdp,2
11932,25.0,ppo_framestack_pomdp,2
11972,45.0,ppo_framestack_pomdp,2
12052,76.0,ppo_framestack_pomdp,2
12068,23.0,ppo_framestack_pomdp,2
12080,56.0,ppo_framestack_pomdp,2
12148,23.0,ppo_framestack_pomdp,2
12196,31.0,ppo_framestack_pomdp,2
12232,74.0,ppo_framestack_pomdp,2
12232,37.0,ppo_framestack_pomdp,2
12252,25.0,ppo_framestack_pomdp,2
12324,31.0,ppo_framestack_pomdp,2
12416,45.0,ppo_framestack_pomdp,2
12456,9.0,ppo_framestack_pomdp,2
12456,55.0,ppo_framestack_pomdp,2
12472,54.0,ppo_framestack_pomdp,2
12524,49.0,ppo_framestack_pomdp,2
12596,34.0,ppo_framestack_pomdp,2
12660,50.0,ppo_framestack_pomdp,2
12672,18.0,ppo_framestack_pomdp,2
12688,53.0,ppo_framestack_pomdp,2
12720,14.0,ppo_framestack_pomdp,2
12728,50.0,ppo_framestack_pomdp,2
12760,21.0,ppo_framestack_pomdp,2
12820,14.0,ppo_framestack_pomdp,2
12848,29.0,ppo_framestack_pomdp,2
12880,39.0,ppo_framestack_pomdp,2
12944,23.0,ppo_framestack_pomdp,2
12948,64.0,ppo_framestack_pomdp,2
12948,16.0,ppo_framestack_pomdp,2
12988,41.0,ppo_framestack_pomdp,2
13040,12.0,ppo_framestack_pomdp,2
13072,31.0,ppo_framestack_pomdp,2
13168,54.0,ppo_framestack_pomdp,2
13220,12.0,ppo_framestack_pomdp,2
13220,44.0,ppo_framestack_pomdp,2
13244,73.0,ppo_framestack_pomdp,2
13296,12.0,ppo_framestack_pomdp,2
13296,18.0,ppo_framestack_pomdp,2
13368,73.0,ppo_framestack_pomdp,2
13380,20.0,ppo_framestack_pomdp,2
13420,30.0,ppo_framestack_pomdp,2
13444,15.0,ppo_framestack_pomdp,2
13476,63.0,ppo_framestack_pomdp,2
13516,17.0,ppo_framestack_pomdp,2
13540,42.0,ppo_framestack_pomdp,2
13576,24.0,ppo_framestack_pomdp,2
13644,31.0,ppo_framestack_pomdp,2
13664,60.0,ppo_framestack_pomdp,2
13680,25.0,ppo_framestack_pomdp,2
13724,45.0,ppo_framestack_pomdp,2
13732,16.0,ppo_framestack_pomdp,2
13736,13.0,ppo_framestack_pomdp,2
13748,25.0,ppo_framestack_pomdp,2
13808,18.0,ppo_framestack_pomdp,2
13820,20.0,ppo_framestack_pomdp,2
13836,27.0,ppo_framestack_pomdp,2
13852,10.0,ppo_framestack_pomdp,2
13880,32.0,ppo_framestack_pomdp,2
13916,19.0,ppo_framestack_pomdp,2
13956,33.0,ppo_framestack_pomdp,2
13980,15.0,ppo_framestack_pomdp,2
14012,32.0,ppo_framestack_pomdp,2
14048,16.0,ppo_framestack_pomdp,2
14060,11.0,ppo_framestack_pomdp,2
14080,56.0,ppo_framestack_pomdp,2
14112,38.0,ppo_framestack_pomdp,2
14140,14.0,ppo_framestack_pomdp,2
14208,36.0,ppo_framestack_pomdp,2
14240,47.0,ppo_framestack_pomdp,2
14260,36.0,ppo_framestack_pomdp,2
14288,19.0,ppo_framestack_pomdp,2
14316,43.0,ppo_framestack_pomdp,2
14344,20.0,ppo_framestack_pomdp,2
14388,36.0,ppo_framestack_pomdp,2
14408,22.0,ppo_framestack_pomdp,2
14500,22.0,ppo_framestack_pomdp,2
14528,45.0,ppo_framestack_pomdp,2
14580,12.0,ppo_framestack_pomdp,2
14580,47.0,ppo_framestack_pomdp,2
14664,20.0,ppo_framestack_pomdp,2
14688,99.0,ppo_framestack_pomdp,2
14744,40.0,ppo_framestack_pomdp,2
14752,21.0,ppo_framestack_pomdp,2
14772,20.0,ppo_framestack_pomdp,2
14816,15.0,ppo_framestack_pomdp,2
14824,80.0,ppo_framestack_pomdp,2
14828,13.0,ppo_framestack_pomdp,2
14836,22.0,ppo_framestack_pomdp,2
14900,17.0,ppo_framestack_pomdp,2
14916,22.0,ppo_framestack_pomdp,2
14956,34.0,ppo_framestack_pomdp,2
14984,36.0,ppo_framestack_pomdp,2
15076,39.0,ppo_framestack_pomdp,2
